job_title,applicantsCount,date_posted,job_desc,remoteAllowed,company_name,companyUrl,job_functions,industry,job_type,url
Data Science Intern - Master's,36.0,2022-03-10,"Data Science is all about breaking new ground to enable businesses to answer their most urgent questions. Pioneering massively parallel data-intensive analytic processing, our mission is to develop a whole new approach to generating meaning and value from petabyte-scale data sets and shape brand new methodologies, tools, statistical methods and models. What’s more, we are in collaboration with leading academics, industry experts and highly skilled engineers to equip our customers to generate sophisticated new insights from the biggest of big data.

Join us as a Graduate Intern on our Data Science team in Singapore to do the best work of your career and make a profound social impact.

What You’ll Achieve

As a Data Science Intern, you will be responsible for contributing to business strategy and influence decision making based on information gained from deep dive analysis. You will produce actionable and compelling recommendations by interpreting insights from complex data sets. You will design processes to consolidate and examine unstructured data to generate actionable insights. You will also partner with business leaders, engineers and industry experts to construct predictive models, algorithms and probability engines.

You will: 
 Collaborate with internal and external teams to understand customer requirements Develop and apply a broad range of techniques and theories from statistics, machine learning, and business intelligence to deliver actionable business insights Develop and drive testing of algorithms efficacy for differing analytical use-cases Performs end-to-end steps involved in model development while establishing subject-matter expertise Work with the academic and business community to develop new techniques and to contribute to research in the area of large databases

Take the first step towards your dream career 

Every Dell Technologies team member brings something unique to the table. Here’s what we are looking for with this role:

Essential Requirements
 Solid statistical skills Solid Advanced Excel, Python, SQL, Power BI Skills Good understanding of business environment and industry trends Good communication and problem-solving skills and being customer focused

Desirable Requirements
 Master's degree

Here’s our story; now tell us yours

Dell Technologies helps organizations and individuals build a brighter digital tomorrow. Our company is made up of more than 150,000 people, located in over 180 locations around the world. We’re proud to be a diverse and inclusive team and have an endless passion for our mission to drive human progress.

What’s most important to us is that you are respected, feel like you can be yourself and have the opportunity to do the best work of your life -- while still having a life. We offer excellent benefits, bonus programs, flexible work arrangements, a variety of career development opportunities, employee resource groups, and much more.

We started with computers, but we didn’t stop there. We are helping customers move into the future with multi-cloud, AI and machine learning through the most innovative technology and services portfolio for the data era. Join us and become a part of what’s next in technology, starting today.

You can also learn more about us by reading our latest Diversity and Inclusion Report and our plan to make the world a better place by 2030 here.

Dell is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at Dell are based on business needs, job requirements and individual qualifications, without regard to race, color, religion or belief, national, social or ethnic origin, sex (including pregnancy), age, physical, mental or sensory disability, HIV Status, sexual orientation, gender identity and/or expression, marital, civil union or domestic partnership status, past or present military service, family medical history or genetic information, family or parental status, or any other status protected by the laws or regulations in the locations where we operate. Dell will not tolerate discrimination or harassment based on any of these characteristics. Dell encourages applicants of all ages. Read the full Equal Employment Opportunity Policy here.

Job Id: R118219Job Function: Interns",False,Dell Technologies,https://www.linkedin.com/company/delltechnologies,General Business,"Computer Hardware, Computer Software, Information Technology & Services",permanent,https://www.linkedin.com/jobs/view/2950823502/
Computer Vision Engineer,2.0,2022-03-10,"Globally we throw away about 1.6 billion tons or 1/3 of all the food we produce. At Lumitics, we believe that we’re called to be guardians and good stewards of what has been given to us – Mother Earth. That is why we are passionate about helping kitchens leverage on technology to reduce their food waste, cost and environmental footprint. We need to save today to save tomorrow.

We are looking for a driven, self-motivated computer vision engineer who wishes to work on meaningful products for good and take Lumitics to the next level.

A Computer Vision Engineer is responsible for building and maintaining Lumitics’ food waste image recognition system. Their duties include researching to design, build and optimise the image recognition system using different computer vision techniques and to monitor and maintain the system to ensure a high prediction accuracy.

Roles and Responsibilities
Research, design, build, evaluate, and deploy computer vision applications (classification/detection) of deep learning models for food waste detection.Training and fine-tuning models to address business problems.Develop image processing pipeline and model evaluation tools to be used for model training, data analysis and visualization.Work closely with the software and client success teams to manage deployment/retraining of modelsBe able to communicate to the management team the theoretical concepts and approaches used, implementation plan and timelineMust keep up to date with the latest computer vision and machine learnings related research and techniques
Skills And Qualifications
Education level: PhD/Masters or bachelor’s degree relevant to computer science, statistics, or fields related to Machine learning and computer visionExperience: 2 years of relevant experience.Hands-on experience with TensorFlow/Keras or any other relevant deep learning librariesThorough knowledge in Python, OpenCV, Numpy, MatplotlibHave hands-on experience in implementing CNNs/GANs/FasterRCNN modelsKnowledge in git, docker, google cloud platform (or any other platform)Knowledge of few-shot learning/representation learning will be a plus
Personal Characteristics
Team playerSelf-motivatedFast learnerTakes initiative",False,GOOD FOR FOOD PTE. LTD.,,"Engineering, Information Technology",,permanent,https://www.linkedin.com/jobs/view/2964922971/
Digital Business Analyst - ERP (SAP / Workday- Financial / HCM),4.0,2022-03-10,"The Government Technology Agency (GovTech) aims to transform the delivery of Government digital services by taking an ""outside-in"" view, putting citizens and businesses at the heart of everything we do. We also develop the Smart Nation infrastructure and applications, and facilitate collaboration with citizens and businesses to co-develop technologies.

Join us as we support Singapore’s vision of building a Smart Nation - a nation of possibilities empowered through info-communications technology and related engineering.

As a Business Analyst, you will be managing the FI/ HCM service delivery aspects of the project. You will collaborate with a team supporting a shared HR, finance and procurement system used by subscribing government agencies i.e. statutory boards.

You will advise agencies on key trends and best practice for ERP solution locally and internationally to meet the business domain’s objectives and solve business problems, assess applicability for adoption, manage user requirements, and provide IT solutions to bridge business needs. You are knowledgeable in SAP FI / HCM modules or Workday. Success in this will be demonstrated by your ability to conduct business analysis, including business analysis planning and monitoring, business needs exploration and identification, requirement analysis, solution assessment and validation, and requirement management and communication.

 What you will be working on: 
Review and analyse agencies’ ERP needs and recommend solutions within the shared System capabilities.Work with suppliers and agency representatives to evaluate requirements, discuss solutions and develop plan of approach; analyse existing processes and make recommendations to better streamline overall processes within the ERP solution to ensure smooth deployment and adoption of new solution.Manage service delivery of shared FI / HCM system and related sub-systems, including integration points with finance system and related technical areas.Work directly with and manage the supplier and agencies for new implementations.Manage post-implementation support and maintenance of the shared FI / HCM system, including software patches / upgrades, disaster recovery, service quality and compliance with service levels, applicable policies, standards and processes.Assist with integration of ERP solution with other business systems and applications used by agencies and other Singapore Government shared systems and services.Validate design and effort of change requests for quality, reliability, maintainability and reasonableness.Review and analyse existing policies and processes and recommend improvements.

 What we are looking for: 
Degree with major in Information Technology, Information Systems, Systems Development or closely related areas.At least 5 years’ experience implementing and maintaining Workday or SAP FI / HCM, with hands-on SAP ECC 6.0 (Netweaver) FICO / HR ABAP/Webdynpro programming, workflow and configuration.Completed at least one full SAP project implementation and maintenance life cycle with hands-on experience.Knowledge of SAP Organisation Management, Personnel Administration, Time Management to Personnel Development including the suite of Talent Management (Appraisal, Recruitment, Talent Management & Development, Compensation and Learning Solution) functionalities and features.Knowledge of SAP GL, budgets, funds control & procurement functionalities and features, and Singapore accounting practices.Experience in any of the leading cloud ERP products in FI / HR domain will be preferred.Possess good communication, interpersonal, organizational and planning skills.Able to interact and communicate effectively with all levels of management, users and suppliers.Must be a self-starter and able to work independently with minimum supervision.

Pluses+
Knowledge of, and experience in SAP ERP ECC 6.0 EhP 7 and related areas (e.g. process / product trends, best practices and technologies) Knowledge of Singapore Government accounting practices and policies Business Analysis certification: Certification of Competency in Business Analysis (CCBA) or Certified Business Analysis Professional (CBAP) 

We are an equal opportunity employer and value diversity at our company as we believe that diversity is meaningful to innovation. Our employee benefits are based on a total rewards approach, offering a holistic and market-competitive suite of perks. This includes generous leave benefits to meet your work-life needs. We trust that you will get the job done wherever you are, and whatever works best for you – so work from home or take a break to exercise if you need to*. We also believe it’s important for you to keep honing your craft in the constantly-evolving tech landscape, so we provide and support a plethora of in-house and external learning and development opportunities all year round.
Subject to the nature of your job role that might require you to be onsite during fixed hours",False,GovTech Singapore,https://www.linkedin.com/company/govtech-singapore,"Research, Analyst, Information Technology",Information Technology & Services,permanent,https://www.linkedin.com/jobs/view/2950825300/
Technical Product Management - Cloud Product and Database,20.0,2022-03-11,"About The Team

As a Technical Project Manager for Shopee cloud products, you will work in a team responsible for researching, designing and implementing Shopee private cloud platform, to design, deliver and promote our products and support our fast-growing business. As a Technical Project Manager for Shopee database administration, you will be responsible for analysing Shopee database usage, preparing database optimisation, as well as dealing with Disaster Recovery (DR) plans.

You will manage and improve existing processes, directly influence the direction of our products, and be responsible for communication around your projects. You will interact with a wide variety of Shopee engineers, product managers, and non-technical staff on a regular basis.

Job Description
Conduct the entire Shopee technical product life cycle from requirements gathering, implementation to deploymentEngage platform users, define and design product features and content, and work closely with teams across ShopeeMaintain Shopee infrastructure stability by setting and enforcing operation standards and controlsPrioritise requirements from stakeholders such as application system developers, technical operation engineers, etcEstablish clear milestones with visible progress regularly to ensure timely product/project deliveryAdvise technical management; coordinating design, migration, and integrationDrive the end-to-end release process for multiple, regular releases, and unplanned hotfix releasesDrill with Shopee Infrastructure Team for Shopee databases and Shopee Cloud product and deal with Disaster Recovery (DR) planning, setup, managementPlan IT infrastructure for major marketing events (e.g. 11.11 sales), including planning resource, improving technical product and database performance, and coordinating stress tests

Requirements
Bachelor's degree in Computer Science, a related technical field or equivalent practical experience1 - 3 years working experience in software development, project management or product management would be highly preferred Bilingual in English and Mandarin to collaborate with stakeholders from different regions Experience in project management and coordinating/driving release schedulesExperience supporting or driving technical programs in network deployment/engineering, product design, network content delivery or data center networking within telecommunications or Internet industries would be preferred Experience working with cloud components to develop highly scalable and available systems including APIs, automation, and data warehousing/analytics would be preferred Knowledge or demonstrated experience with software/cloud applications would be preferred",False,Shopee,https://www.linkedin.com/company/shopee,"Engineering, Information Technology",Internet,permanent,https://www.linkedin.com/jobs/view/2838136931/
Cloud Native Developer,6.0,2022-03-11,"About The Team

The mission of Ops-Dev team is to energise Tech Ops ability and power that control and manage massive resource and traffic in a highly efficient, accurate and consistent way. The team provides productional software, intelligent engines and stable system architectures, devotes themselves to build a DevOps ecosystem to integrate all resource and tools, eliminates the gap between Ops and Dev. The main scope focuses on Global Traffic Schedule and Management Platform(NLB, ALB, GSLB, Hybrid CDN, DNS and etc), Hybrid Cloud Resource Schedule and Management Platform(Bromo, Hybrid Cloud Management, Mesos, Kubernetes, Container, PHM,VM, CICD and etc), Internal System(CMDB, SPACE, TOC and etc).

Job Description
Build service-oriented platforms based on KubernetesEvolve Shopee Cloud Native infrastructures and empower Shopee businesses via Cloud Native technology stacksDesign, implement and maintain Shopee Cloud Native platformsEmbrace Cloud Native ecosystems to speed up the delivery of the service and make development more efficientAble to evoke continuous improvement on Shopee Cloud Native platforms' stability, scalability, sustainability and securityEnsure the smooth running of Shopee Cloud Native platformsDevelop and implement automation and engineering solutionsDetect and fix potential problems in advance via TDD (Test Driven Development), chaos engineering and regular fire drills

Requirements
Bachelor's or higher degree in Computer Science or related fields.Passionate about coding and programming, innovation, and solving challenging problems.In-depth understanding of computer science fundamentals (data structures and algorithms, operating systems, networks, databases, etc).Strong and hands-on experience with at least one of the programming languages: Go, Python, C++, Java.Strong logical thinking abilities.

Skills Below Are Optional But Preferable
SRE background, have hands-on experience for massive scale systems.Experience with Cloud Native technology stack such as Kubernetes, Prometheus, CoreDNS, Istio, Helm, etcd, Jenkins and etc.Experiences in the design and development of large-scale systems and platforms.Contributed to open-source projects.Published papers at top conferences like ASPLOS, Eurosys, NSDI, OSDI and etc.",False,Shopee,https://www.linkedin.com/company/shopee,"Engineering, Information Technology",Internet,permanent,https://www.linkedin.com/jobs/view/2838137865/
Lead Cloud & DevOps Consultant - AWS,31.0,2022-03-11,"About SourcedSourced is a rapidly growing global consultancy with offices in multiple regions. Founded in 2010, we provide consulting services to migrate enterprise clients to hyperscale cloud providers. We specialize in organisation-wide cloud transformation and DevOps enablement for a wide range of industries, including financial services, healthcare, aviation, media, and telecommunications. We work with some of the largest and most security-conscious organisations around the world to help them unlock innovation through cloud computing.Sourced has recently joined forces with Amdocs to accelerate innovation in the cloud. Amdocs, a leading provider of software and professional services to more than 350 communication and media providers in over 80 countries, has more than 40 years of industry experience and welcomes Sourced to join its team of 26,000 employees.
What you’ll be responsible forWorking closely with technical leads and client teams to fully demonstrate the benefits of cloud technologyHelping to build & introduce clients to automated delivery pipelines (CI/CD)Defining and implementing cloud-based solutions in line with industry best practices and enterprise architecture guidelinesSupporting customers in troubleshooting issues in their test and/or production environments and identifying root causePresenting case studies and cloud solutions at meetups, conferences and technology eventsProviding leadership, mentoring, and coaching to your teams 
What you will bring to the roleProven track record of enterprise IT consulting; experience in financial services is highly regardedProven experience architecting and implementing enterprise-scale, secure, and high availability solutions in the AWS Cloud environmentExperience in cloud deployment IaC templating using offerings such as CloudFormation and/or TerraformA deep understanding of public cloud security principles and experience adhering to compliance standardsThorough experience writing automation scripts with Python, Powershell, Ruby, NodeJS, Go or otherExperience working with source code management using GitDeep experience with CI/CD methodologies, processes, and tools, such as Jenkins, CodePipeline, CodeDeploy, Atlassian Stack or otherExperience working with configuration management technologies such as Puppet, Chef, and/or AnsibleKnowledge of backup & recovery procedures and technologies, data storage and retention requirementsExperience with network design, subnetting, and routingExperience in preparing and presenting technical material to a variety of audiencesExperience working in Agile project delivery teams
Desirable SkillsExperience working in heavily regulated industries, such as the financial services sectorBachelor’s degree in Engineering, Information Technology, Computer Science or a related fieldDatabase experience with SQL Server, MySQL, PostgreSQL or otherExperience with more than one public cloud provider such as GCP and/or AzureKnowledge of logging & event management tools such as Splunk, ELK or otherProfessional and/or Specialty level AWS certificationsExperience in working with microservices or serverless architectureExperience working with containers using Docker 
Why SourcedSourced offers huge growth opportunities in an innovative, collaborative and inclusive environment. We have regular team social events, individual career development plans, supportive management and team members, a training budget to utilise every year, monthly educational workshops, annual company bonuses, and global relocation packages! We provide opportunities to work on challenging technology solutions, whilst encouraging and aiding the ongoing professional development of our team.
Sourced Group is an equal opportunity employer committed to creating a safe, diverse and inclusive environment. We encourage qualified applicants of all backgrounds including ethnicity, religion, disability status, gender identity, sexual orientation, family status, age, nationality, and education levels to apply. If you are contacted for an interview and require accommodation during the interviewing process, please let us know.",False,Sourced Group,https://www.linkedin.com/company/sourced-group,Information Technology,Information Technology & Services,permanent,https://www.linkedin.com/jobs/view/2840291251/
AWS SOC Support Engineer,16.0,2022-03-11,"Job Summary

DESCRIPTION

The Amazon Web Services (AWS) Security Operations Center (SOC) is expanding physical and security services operations to support the growth of our data centers and related security functions. The AWS SOC Security Services Team is seeking a self-motivated SOC Security Analyst with security technology experience, problem-solving abilities, analysis skills, and strong customer obsession.

Come join the team tasked with raising the level of security on a global scale, across new and existing AWS infrastructure. The AWS SOC Security Analyst will work with security leaders and partners, providing timely and accurate support within the physical security realm of the data center environment. This person will manage communications, facilitate operational needs, generate and/or manage trouble tickets, and provide additional services as required.

The AWS SOC is a 24/7/365 operation, you can expect operational hours weekday work and rotational on-call support over weekends. Here in AWS, we’re building an environment that celebrates knowledge sharing and mentorship. We care about your career growth and strive to assign projects based on what will help each team member develop into a better-rounded engineer and enable them to take on more complex tasks in the future.

Key job responsibilities
 Investigate security findings, researches mitigation's, and analyzes potential security vulnerability related information from a variety of sources to remediate root cause Configure physical security devices including cameras, readers. Manage high security events, communicate risks to AWS stakeholders, and escalate to drive mitigation Utilize security mindset and judgement to assess security risks across the organization and escalate accordingly Works as an enabler to bring stakeholders together to address findings and risks until a formalized business owner is identified to take lead. Produce progress reports, briefs, and white papers regarding vulnerabilities, security concerns, and operations gaps that affect AWS data center operations and/or AWS reputation. Consults closely with the other Amazon security and service teams on issues related to AWS security posture. Interface with technical teams, stakeholders and leadership teams to translate security risk mitigation plans into actionable items to mitigate risk.

Basic Qualifications
 Bachelor’s degree in a security discipline, Computer Science, MIS, Engineering, (or) 3+ years’ equivalent security technology, data center operations, and or physical/technical security experience 1 year of experience working in an operations center or equivalent environment 2 years previous experience using MS Office Suite and other Microsoft products to include Word, PowerPoint, Excel, Outlook, SharePoint, etc. 2 years of experience demonstrating multitasking skills including the ability to communicate quickly and effectively, both written and verbally, while executing technical tasks or functions
Preferred Qualifications
 Knowledge of security technology, risk assessment methodologies, policies, and processes. Familiarity with cloud architecture/infrastructure and general networking principles Experience in systems and/or network administration Experience with cloud security operations in AWS Experience demonstrating the ability to produce reports for senior managers, internal departments, and external stakeholders regarding physical security events, cyber threats, cloud security, and physical security infrastructure as they affect operations and customers globally Experience using automation to solve problems and reduce repetitive tasks Understanding of scripting languages, such as JS, Ruby, and HTML Experience engaging in project management, tracking timelines, and participating in planning and executing tasks within project milestones

Company - Amazon Asia-Pacific Resources

Job ID: A1916701",False,Amazon Web Services (AWS),https://www.linkedin.com/company/amazon-web-services,"Information Technology, Consulting, Engineering","Computer Software, Information Technology & Services, Internet",permanent,https://www.linkedin.com/jobs/view/2966051445/
"Senior Cloud Engineer, APAC",48.0,2022-03-11,"At foodpanda we're on a mission to redefine how tech, food, people and culture are connected operating in 12 countries worldwide. Our team is working on big challenges and complex scalability problems as we grow 6X annually processing millions of orders a year. You’ll be part of a highly collaborative cross-functional agile squad that always includes frontend and backend engineers, design and product owners. Our squads operate in an open and fast-paced environment with very flat structures where everyone has a say.

We work on a large scale, complex systems where you can reach users on a global scale whilst enjoying a high level of autonomy and influence and a flexible working environment. Here you can learn, thrive and become a better engineer.

Senior Cloud Engineer, APAC

We are looking for a versed Senior Cloud Engineer, APAC to be part of our APAC Tech and Product hub headquartered in Singapore. You will be part of an international team of highly talented and motivated engineers .

What’s On The Menu
 Work as part of the existing local team in Singapore and in conjunction with the Infrastructure team in Berlin to build, maintain and improve Terraform IaaC and other sort of automation in place.  Propose and implement improvements to the platform to increase resilience and uptime  Perform root cause analysis of incidents and contribute to post-mortem evaluations  Design and develop systems and tools to automate and orchestrate the cloud environment  Work with the development and security teams to ensure best-practices are being followed 
What You Can Bring To The Table
 Minimum 3 years experience in designing and implementing Cloud Infrastructure Required experience in AWS with Terraform. Creation of modules, improvements, lifecycle, etc.  Excellent knowledge of AWS services like RDS, SNS, SQS, DynamoDB, S3, etc (from infrastructure and operations perspective) always under IaaC principles.  Knowledge of one or more programming or scripting languages (such as Python, C++, NodeJS or Golang)  Automation comes naturally to you and is your first instinct, automating yourself out of the job is your mission.  You have strong troubleshooting, monitoring and critical thinking skills and you see yourself as an out-of-the-box thinker.  You’re not afraid to take ownership of big problems and deliver solutions to them.  The ideal candidate is someone who holds AWS, Terraform and Kubernetes certifications. But on-the-field experience will be positively valued. 
About Foodpanda

foodpanda (small ‘f’) is the world’s favourite way to order food online from the comfort of your home or office. Whether it’s getting your hands on your favourite pasta, kebab or pizza, we believe that no one should have to suffer from hunger attacks ever again.

Our parent company, Delivery Hero, is a global leader in the food delivery industry processing over 3 million orders every day and operating in 40+ markets in the world, with 18,000 employees and approximately 500,000+ restaurant partners. In APAC, foodpanda operates in over 150 cities across 12 countries.

At foodpanda, we believe diversity and representation is key to creating not only an exciting product, but also an amazing customer and employee experience. Fostering this starts with hiring -- therefore we do not discriminate on the basis of race, religion, color, national origin, gender, gender expression, gender identity, sexual orientation, age, marital status, or any other aspect that makes you, you.",False,foodpanda,https://www.linkedin.com/company/foodpanda,"Engineering, Information Technology",Internet,permanent,https://www.linkedin.com/jobs/view/2841007324/
Senior Applications Engineer (Physical Design),3.0,2022-03-11,"You will be part of a dynamic team of engineers who:Requirements:
 Enjoy working with customers to resolve their high value problems in chip design. Has the opportunity to work on .the latest technology node and design methodologies.Responsibilities:Diagnose and resolve complex technical issues. Deploys and trains customers on new tool features and capabilities. Increase adoption of our digital P&R products.Provide customer feedback to R&D on product quality. Work with R&D on product roadmap and validation.Participate in design support, benchmarks and tool evaluationsPartners with customers and Sales to identify business potential. Develop effective technical solutions for new customers. Increase usage share of products on existing customers.BS/MS in Electrical/Electronic Engineering, Computer Engineering or Computer Science.8-10 years of experience in digital place and route. This includes floor planning, clock tree synthesis and low power techniques. Proficiency in IC Compiler and/or Fusion Compiler is a plus.Good and effective communication skills.
Our Silicon Design & Verification business is all about building high-performance silicon chips—faster. We’re the world’s leading provider of solutions for designing and verifying advanced silicon chips. And we design the next-generation processes and models needed to manufacture those chips. We enable our customers to optimize chips for power, cost, and performance—eliminating months off their project schedules.

At Synopsys, we’re at the heart of the innovations that change the way we work and play. Self-driving cars. Artificial Intelligence. The cloud. 5G. The Internet of Things. These breakthroughs are ushering in the Era of Smart Everything. And we’re powering it all with the world’s most advanced technologies for chip design and software security. If you share our passion for innovation, we want to meet you.

Inclusion and Diversity are important to us. Synopsys considers all applicants for employment without regard to race, color, religion, national origin, gender, sexual orientation, gender identity, age, military veteran status, or disability.",True,Synopsys Inc,https://www.linkedin.com/company/synopsys,"Design, Consulting, Engineering","Semiconductors, Computer Software, Computer Hardware",permanent,https://www.linkedin.com/jobs/view/2952566751/
SuccessFactors Analyst,5.0,2022-03-11,"At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture and technology to become the best version of you. And we’re counting on your unique voice and perspective to help EY become even better, too. Join us and build an exceptional experience for yourself, and a better working world for all.

HR Services is a global team established within EY Global Business Enablement, responsible for HR processes, transactions and technology across our global organization. The mission of HR Services is to deliver world class globally consistent processes and enabling technology.

EY has been on an exciting multiyear HR system transformation journey that is delivering an integrated enterprise-wide cloud-based HR platform which enables the organization to meet its strategic talent/business goals.

The opportunity

The Continuous Improvement Subject Matter Expert (SME) is a key member of the Digital Talent Product Support team, responsible for the delivery and support of high quality, proactive technology solutions to our clients for global Learning and Alumni EY HR systems. This role, reporting to the HR Systems Product Support Enablement Leader, will manage functional operations activities for their assigned systems, including but not limited to, involvement in quality testing, issues and defect management, configuration and supporting continuous improvement initiatives across our SuccessFactors integrated technology landscape.

Your Key Responsibilities
Identifies opportunities for product improvements across the SAP SuccessFactors Suite and Alumni System, as well as proposes options for those improvements, and works closely with the HR Systems Portfolio Manager on validating and prioritizing them.Partners with the HR Systems Design & Deployment Team and Transition Acceptance Lead to ensure successful transition of new systems and updates to systems, into a business as usual (BAU) and continuous improvement environment.Partners closely with the Product Support Operations team to plan for and support each product throughout all milestone events, following the schedule that has been agreed to by the business. This includes configuration and coordination with Vendor and other internal teams, to ensure the system will be ready for use within the timeframe required. Monitors issue logs and KPIs, supporting day-to-day operations of Talent technology. Proactively manages release cycles and updates, conducting in-depth change impact assessments, identifying risks and benefits, and developing implementation plans that are delivered to within agreed timelines.Identifies risks that exist in the current environment and proposes solutions.Manages the lifecycle of defects and enhancements using established processes & tools.Stays up to date on HR systems market trends, identifying ways to improve our systems. Builds and maintains effective working relationships within HR Services, Digital Talent, Global Talent Function, Process Leaders and IT Services teams.Acts as an escalation point/third level support for issues that require intervention, ensuring the appropriate resources from the Vendor and relevant Digital Talent and Technology teams are engaged.Performs primary analysis and provides feedback on diverse requirements and change requests from multiple countries. Solution design, configuration and testing of change requests across all environments in our path to production.Maintains a pulse on user feedback and provides prompt and proper resolution of technical challenges to improve the user experience.Works with the customer and various teams to evaluate and prioritize defects and enhancements as required; and to understand and communicate potential impacts of recommended changes.Global travel may be required pending business needs.Due to the global nature of the role, you will need to work outside of normal business hours to accommodate calls and meetings across time zones, and will need to partner and team with team members, clients and stakeholders virtually and across borders.

The Continuous Improvement SME may have day to day supervisory requirements when required. However, they will work closely with Product Support Service Delivery Managers and their teams to ensure our team delivers effective support services across our systems. It is important that through the daily operations of the role the Continuous Improvement SME maintains a positive and motivational outlook.

Skills and attributes for success

To qualify for the role you must have
Bachelor’s Degree (preferred)3+ years’ experience in enterprise HR systems support and continuous improvement, or related roles, preferably within the SuccessFactors.Proven track record of working with a senior stakeholder population.Experience working in a matrix organization and influencing multiple senior stakeholders to drive results. Experience working with cross border teams in a virtual environment.

Ideally, you’ll also have
Experience as a product SME/analyst in a support role.Certified in SuccessFactors LMSExperience with Alumni systems administrationExperience in cross functional HR system design and supportGood interpersonal, communication, organizational, project management and client service skills. Basic understanding of software development processes, operations management and product management activities.Ability to work and team in a virtual environment, across multiple countries, areas and cultures, and team effectively with clients and other team members.Ability to produce detailed, relevant documentation and reports as required.Ability to work well in stressful situations.Ability to perform and manage multiple tasks simultaneously. Proven analytical experience and troubleshooting across a range of systems.

What We Look For

We are looking for an experienced SuccessFactors SME who can work well within a virtual team environment, can quickly get acquainted with the configuration and use of EY SuccessFactors integrated solution, can work well in a fast paced dynamic environment, is autonomous, analytical, motivated and has a passion for the art of the possible, develops innovative solutions and ideas to support the continuous improvement and continued user experience of our technology solution.

What We Offer

As part of this role, you'll work in a highly integrated, global team with the opportunity and tools to grow, develop and drive your career forward. Here, you can combine global opportunity with flexible working. The EY benefits package goes above and beyond too, focusing on your physical, emotional, financial and social well-being. Your recruiter can talk to you about the benefits available in your country. Here’s a snapshot of what we offer:
Continuous learning: You’ll develop the mindset and skills to navigate whatever comes next.Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, your way.Transformative leadership: We’ll give you the insights, coaching and confidence to be the leader the world needs.Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs.

Please apply to this role only through the ‘Apply’ link (not through the local office). Your application will then be routed to the appropriate recruiting team.

The exceptional EY experience. It’s yours to build.

EY | Building a better working world 

EY exists to build a better working world, helping to create long-term value for clients, people and society and build trust in the capital markets.

Enabled by data and technology, diverse EY teams in over 150 countries provide trust through assurance and help clients grow, transform and operate.

Working across assurance, consulting, law, strategy, tax and transactions, EY teams ask better questions to find new answers for the complex issues facing our world today.",False,EY,https://www.linkedin.com/company/ernstandyoung,"Business Development, Sales",Accounting,permanent,https://www.linkedin.com/jobs/view/2959927398/
Senior Data Scientist,39.0,2022-03-11,"DescriptionDevelop the overall strategy for Data Science for ChopeWork closely with product/business teams and other data scientists/engineers to drive personalization at scale across multiple product lines and user experiences such as search or recommendationInnovate on initiatives to grow both Chope’s supply and demandHelp to build next gen recommendation modelsHiring and collaborating with a high calibre team of Data Scientists to generate training datasets for recommendation modelsMake recommendations systems your baby (take care of deploying models into productions and their maintenance)Build experimentation-driven culture at company-wide level to help Chopers learn and grow togetherGuide others to analyze and extract actionable insights and initiatives from our huge amount of structured and unstructured data streamsOptimising the APIs for the the recommendation systemLead the Data Science vision and execution strategy to be focused on continuous improvements of the keys metrics for search and recommendation systems
RequirementsHas at least 3 years of data science experience, with expertise in e-commerce, marketplace or customer analytics is a plusDeep understanding of modern machine learning techniques and their mathematical underpinnings, such as classification, clustering, optimization, deep neural network and natural language processing. Experience in graph analytics is a plusProven ability to tailor your solutions to business problems in a cross functional team and guide team members to deliver measurable impactsProficient in SQL, Python and a machine learning/deep learning toolkit (preferrably Tensorflow or PyTorch). Experience with Google Cloud Platform is a plusKnows how to and loves to build recommendation modelsAbility to write production ready code and knowledge on optimal CI/CD deployments
BenefitsMeaningful work - you’ll have ownership over and the ability to make a direct impact on the experience we’re delivering to our customers (You’re not here “just to execute”)Autonomy - you’ll be in an environment that enables you to challenge yourself, challenge team members, learn new skills, and try out new thingsCollaborative and an open culture that values receiving and giving feedbackFlexible work arrangements that provide you the balance you deserve",False,Chope,https://www.linkedin.com/company/chope,"Engineering, Information Technology",Internet,permanent,https://www.linkedin.com/jobs/view/2951969180/
