job_title,company,salary,job_type,years_experience,tech_stack,job_description,industry,function,roles,date_posted,url
Alliance Manager,Tech Mahindra Limited (singapore Branch),"['156000', '180000']",permanent,"['5', '7']","['Big Data', 'Cloud Computing', 'Networking', 'Management Consulting', 'architects', 'Channel', 'Selling', 'Strategy', 'Procurement', 'thought leadership', 'Written Communications', 'Presentation Skills', 'Articulate', 'Business Development', 'strategic partnerships ']","Engage with Alliance partners and understand their offerings, map their cross-functional organizations and understand about their business goals and go-to-market approach
Work with TechM Global, Regional and ASEAN business development, marketing, services sales leaders and Solution Architects to re-define and execute ASEAN business plan including thought-leadership, joint assets/solutions and key customer engagements initiatives in collaboration with Partners
Co-sell and drive joint targeted sales engagements between Alliances Partners and the CME ASEAN and other sales teams to generate incremental business opportunities
Serve as a key member of the Alliance/Partner team in helping to define and deliver the joint assets and solutions, marketing and business development initiatives such as prototypes and pilots/POCs
Work closely in alignment with internal stakeholders such as marketing, BD, service teams, marketing, legal, support, procurement, etc.
Proven ability to identify and support 3rd party offering development
Experience working in global companies across different sales, business development and technical teams, bringing together a cross functional teams located globally to deliver results
Strong presentation skills and the ability to articulate complex concepts to cross functional and non-technical audiences
Qualifications
Experience of 5+ years in driving IT Industry thought leadership initiatives and projects on topics related to Digital Transformation, Tech modernization and Enterprise IT adoption
Experience working in global companies across different sales, business development and technical teams, bringing together a cross functional teams located globally to deliver results
Demonstrated understanding and experience of working across the ASEAN region
Strong track record of consistently exceeding performance goals and KPIs
Strong verbal and written communications skills, as well as the ability to work effectively across internal and external organizations
Proven experience driving Cloud centric and Digital partner business through indirect Channels via structured programs
Preferred Qualifications
Master's Degree in business (equivalent to MBA) from a reputed institute/university
Experience of working at or managing partnership with Management consulting and Advisory firms
Broad based technology knowledge and awareness of topics like Cloud computing, Big Data and Analytics, AI/ML, Networking, Security, Storage and IT Infrastructure management",['Other'],['IT'],['Other Software/Hardware/EDP'],2022-03-15,https://www.monster.com.sg/seeker/job-details?id=5523214&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Mendix - UI Solutions Architect,Siemens Industry Software Pte. Ltd.,"['108000', '216000']",permanent,"['2', '5']","['Ui Design', 'Cloud Computing', 'HTML', 'Interaction Design', 'Agile', 'Application Development', 'Javascript', 'Replication', 'Adobe Xd', 'Software Development', 'Higher Education', 'Tape', 'XD', 'Windows Operating Systems ']","Mendix is a low-code app development platform:
First, what is low-code Low-code is a visual approach to software development that enables you to abstract and automate every step of the application lifecycle. Gartner predicts that by 2024, low-code application development will be responsible for more than 65% of application development activity. Mendix is repeatedly ranked a Leader in analyst reports from Gartner and Forrester. In the 2021 Gartner Magic Quadrant for Multiexperience Development Platforms, Mendix placed at the very top of the Leaders quadrant.
Mendix, the global leader in enterprise low-code, was created to promote collaboration between Business & IT teams. Thousands of forward-thinking companies around the world like Ford Auto, Rabobank Netherlands, Zurich Insurance, and Red Bull, can unleash their best ideas faster with the help of the Mendix Platform.
Mendix is a Siemens Business:
Siemens is a Top 10 Global Software Company and a leader on Fast Company's Most Innovative Companies in the World! With the acquisition of Mendix in 2018, Siemens Digital Industries Software is driving transformation to enhance the digital enterprise where engineering, manufacturing and electronics meet the future of innovation. Mendix employees have the opportunity to work in a hyper-growth environment with the support of Siemens unbeatable market position and resources.
Responsibilities:
Educating our customers/prospects on the capabilities of our front-end development, UI design, and platform
Advising our customers/prospects on how to leverage UX within their application portfolio and organization.
Designing UIs for applications by leveraging a client's existing brand assets
Communicating best practices with respect to UI designs
Working collaboratively with the extended Solutions Architecture team to deliver compelling UIs on top of functional proof of concepts
Developing applications through use of the Mendix Studio Pro and UI design tools
Multitasking on challenging agile projects simultaneously
Requirements:
Higher education experience in user interaction design or graphical design
Over 3 years of work experience as a front-end developer and UI designer ideally within an Agile environment
Experienced in designing mobile friendly websites and web-based applications
Demonstrated front-end development experience
Demonstrated experience building UI deliverables such as wireframes, design mockups user workflows, functional specifications, and/or style guides.
A solid understanding of HTML, CSS, and Sass
Experienced with proven UI design tool such as Figma, Sketch, or Adobe XD
Basic understanding of JavaScript is a plus
This role may required travelling up to 50% to APAC countries
Working at Mendix
Mendix has been recognized as a Best Cloud Computing Company to Work For by Forbes. With offices in 16+ countries including headquarters in Rotterdam and Boston, Mendix provides an international playground to truly impact the world through low-code.
While each employee brings their own unique cultures and personalities to the workplace, we collectively live by our Mendix Blue Guiding Principles:
While we live on different continents, speak different languages, and work on different things, we are bound by our MendixBlue guiding principles. Being MendixBlue means that you live the culture, and you consistently improve it as we grow. It's kind of a big deal.
We put the customer first. Without our customers, we have no business. So, if you act in the best interest of our customers, alwaysyou belong here.
We think big. We work to have a meaningful, lasting impact on the world. So, if you aim high and think long termyou belong here.
We innovate. We want to be what happens next. So, if you ask what if and work to find a way or make oneyou belong here.
We nurture talent. We look, not just at the sum of what an individual has done, but at the potential of who they can be. So, if you're up for learning from your failuresyou belong here.
We hear every voice. Inflated egos don't last here, humility does. So, if you share credit and ensure that the best ideas win regardless of who they come fromyou belong here.
We own it. If something needs doing, we do it. So, if you focus on the outcome, and take initiative to get it doneyou belong here.
We have fun. We use laughter as a common language. We can ask for help and we're happy to give it. So, if you find joy and purpose in what you doyou belong here.",['Other'],['IT'],['Other Software/Hardware/EDP'],2022-03-15,https://www.monster.com.sg/seeker/job-details?id=5521408&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Product/Technical Consultant,Paritybit Technologies Pte. Ltd.,"['72000', '120000']",permanent,"['5', '7']","['Machine Learning', 'Cloud Computing', 'Artificial Intelligence', 'application security architecture', 'Technical Support', 'Mandarin', 'Product Management', 'Project Management', 'SAAS solutions', 'System Security Policies', 'English Language Skills ']","RESPONSIBILITY
Support the sales and business development team for kickoff calls to determine customer requirements, goals, and define a deployment project plan to complete successful evaluations and production implementations.
Facilitate workshops and training to help our customers understand our solutions and their advantages.
Be the front-line technical expert. Work with sales or business development team to resolve customer challenges, answer questions, resolve issues, and proactively identify/anticipate/avoid issues, whenever possible.
Drive adoption by learning customers goals and suggesting ways to help achieve them through process, product and roadmap requests.
Travel to customer sites if necessary to work with their team on implementation.
QUALIFICATION AND SKILL REQUIREMENTS
Degree in Computer Science, Engineering, etc.
Have data Science/machine Learning experience, and/or equivalent background with an interest in machine learning, data science and privacy-preserving computing
Hands on experience with various applications/solutions from Cloud and SaaS providers such as AWS, Azure, Google Cloud, etc.
Are a team player that is as dedicated to the team effort as they are their own success
Are extremely organized with excellent communication skills (written and verbal) that are modified to meet customer needs and level of expertise and sophistication
Must be fluent in both English and Mandarin",['Other'],['IT'],['Other Software/Hardware/EDP'],2022-03-15,https://www.monster.com.sg/seeker/job-details?id=4879053&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Mendix - Customer Success Manager, SEA",Siemens Industry Software Pte. Ltd.,"['108000', '216000']",permanent,"['7', '10']","['Change Management', 'Cloud Computing', 'Application Development', 'Customer Success', 'Saas', 'Professional Services', 'Leadership', 'Customer Loyalty', 'Customer Engagement', 'Account Management Experience', 'customer education', 'Advocate', 'Articulate', 'Decision Making', 'Electronics ']","Mendix is a low-code app development platform:
First, what is low-code Low-code is a visual approach to software development that enables you to abstract and automate every step of the application lifecycle. Gartner predicts that by 2024, low-code application development will be responsible for more than 65% of application development activity. Mendix is repeatedly ranked a Leader in analyst reports from Gartner and Forrester. In the 2021 Gartner Magic Quadrant for Multiexperience Development Platforms, Mendix placed at the very top of the Leaders quadrant.
Mendix, the global leader in enterprise low-code, was created to promote collaboration between Business & IT teams. Thousands of forward-thinking companies around the world like Ford Auto, Rabobank Netherlands, Zurich Insurance, and Red Bull, can unleash their best ideas faster with the help of the Mendix Platform.
Mendix is a Siemens Business:
Siemens is a Top 10 Global Software Company and a leader on Fast Company's Most Innovative Companies in the World! With the acquisition of Mendix in 2018, Siemens Digital Industries Software is driving transformation to enhance the digital enterprise where engineering, manufacturing and electronics meet the future of innovation. Mendix employees have the opportunity to work in a hyper-growth environment with the support of Siemens unbeatable market position and resources.
We're investing to accelerate our momentum, and we're looking to grow our APJ Team. If you constantly strive for excellence, are passionate about innovation, and want to work with a collaborative, energetic team - then Mendix is for you.
Your Mission:
To be the trusted adviser to our Enterprise customers, driving business value through the use of our cloud platform. You will play a crucial role in engaging with customers to provide our best practices to quickly realize the value of our solutions.
Essential Functions
Drive Outcomes for the Customer and our Business
Be intimately aware of focus areas, priorities and metrics for each quarter
Know your portfolio, and articulate opportunities for positive outcomes: expansion, retention focus, and maturity progression
Customer Engagement
Inspiring customer loyalty by becoming a trusted adviser
Identifying and building strong customer champions
Understanding the client decision making process and organization structure
Lead customer through their own customer journey leveraging best practices and expert advice
Deliver true value for customers
Be an expert on best practices in change management
Be a Challenger to the status quo and emphatically lead change
Identify and define successful deployment strategies
Continually learn new features and functionality of the platform and how they create value for the customer
Cross Functional Leadership
Align with Sales and Expert Services on expansion and renewals
Lead cross-functionally to drive customer success
Advocate for changes in other departments ways of working and collaborate with them to implement those changes
Cultivates and engages in a culture of partnership and collaboration
Skills and Abilities Required:
Proven experience driving adoption, renewal and expansion with Enterprise accounts
Successful track record of working with Partners and through the partner eco-system to drive option and expansion
Strong technical foundation and ability to explain with purpose how technology drives business value to a variety of stakeholders with different responsibilities to the business
Experience and understanding of the application development lifecycle strongly preferred
Ability to analyze and breakdown complex situations, develop action plans and lead cross functional team to key objectives
Exceptional executive-level communication, presentation and interpersonal skills
Fosters and engages in a culture of teamwork and collaboration
Creative, resourceful, detail-oriented and highly organized
Analytical and metrics-driven work style
Self-starter who thrives under ambiguity in a fast-paced, deadline-oriented environment
Passion for continuously learning new technology and being able to provide value to the customer
Education and Experience Requirement:
8-10 plus years of consulting and/or SaaS based technical account management experience
Experience as the customer facing leader responsible for the management of successful Professional services operations for a fast-growing SaaS business or related technology. (Cloud Industry and IT Systems Management knowledge is strongly preferred)
Bachelor's Degree or equivalent experience required; Master's Degree preferred
Working at Mendix
Mendix has been recognized as a Best Cloud Computing Company to Work For by Forbes. With offices in 16+ countries including headquarters in Rotterdam and Boston, Mendix provides an international playground to truly impact the world through low-code.
While each employee brings their own unique cultures and personalities to the workplace, we collectively live by our Mendix Blue Guiding Principles:
While we live on different continents, speak different languages, and work on different things, we are bound by our MendixBlue guiding principles. Being MendixBlue means that you live the culture, and you consistently improve it as we grow. It's kind of a big deal.
We put the customer first. Without our customers, we have no business. So, if you act in the best interest of our customers, alwaysyou belong here.
We think big. We work to have a meaningful, lasting impact on the world. So, if you aim high and think long termyou belong here.
We innovate. We want to be what happens next. So, if you ask what if and work to find a way or make oneyou belong here.
We nurture talent. We look, not just at the sum of what an individual has done, but at the potential of who they can be. So, if you're up for learning from your failuresyou belong here.
We hear every voice. Inflated egos don't last here, humility does. So, if you share credit and ensure that the best ideas win regardless of who they come fromyou belong here.
We own it. If something needs doing, we do it. So, if you focus on the outcome, and take initiative to get it doneyou belong here.
We have fun. We use laughter as a common language. We can ask for help and we're happy to give it. So, if you find joy and purpose in what you doyou belong here.",['Other'],['Others'],['Other Roles'],2022-03-15,https://www.monster.com.sg/seeker/job-details?id=5521409&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Systems Engineer,"Exoduspoint Capital Management Singapore, Pte. Ltd.","['150000', '249996']",permanent,"['2', '5']","['Integration', 'Kubernetes', 'Cloud Computing', 'Vmware', 'Networking', 'Python', 'Operating Systems', 'Windows', 'Ansible', 'Virtualization', 'Linux', 'Firewalls', 'Microsoft Works', 'Hardware', 'Administration', 'Reliability', 'Capital', 'Systems engineering ']","ABOUT EXODUSPOINT
ExodusPoint Capital, founded in 2017 by Michael Gelband and Hyung Lee, began managing investor capital in 2018. The firm employs a global multi-strategy investment approach, seeking to deliver compelling asymmetric returns by combining complementary liquid strategies managed by experienced investment professionals within a robust risk framework. ExodusPoint brings together an accomplished team with hands-on experience running multi-manager businesses to create an institutional investment management firm.
JOB DESCRIPTION
The Systems Engineering team works closely with application developers, portfolio managers and other technical teams to build and deploy core technology. We support a broad number of products and services across the public cloud and on-prem environments.
The candidate will have the opportunity to gain exposure to hardware, operating systems, storage, virtualization, cloud and a variety of higher-level frameworks at the enterprise level.
Responsibilities:
Approach problems with an infrastructure as code (IAC) mindset
Automates tasks and implements scale out solutions to meet the growing business needs
Develops and implements technical solutions and processes to improve reliability and efficiency
Sets and meets project goals when implementing and integrating complex technology concepts
Interact with internal teams, Portfolio Managers and external vendors
Qualifications:
Hands-on experience with architecture, implementation and operation of a Linux based computing environment
In-depth depth knowledge of networking concepts, storage platforms, firewalls and load balancers
Proficient in at least one programming language such as, Python or Golang
Significant experience with some of the following: VMWare, AWS, Kubernetes, Kafka, Gitlab, Consul, Vault, Ansible or Saltstack",['Other'],['Banking'],['Product Manager - Auto/Home/Personal Loan'],2022-03-15,https://www.monster.com.sg/seeker/job-details?id=5513042&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Cloud Solution Architect,Singapore Telecommunications Limited,"['78000', '144000']",permanent,"['7', '10']","['Microsoft Azure', 'Azure', 'Cloud Computing', 'Vmware', 'Application Development', 'Solution Architecture', 'Networking', 'Itil', 'Managed Services', 'Defense', 'Architect', 'Healthcare', 'Consulting', 'Articulate', 'Electrical Engineering', 'Cissp ']","Reporting to Director of Presales and Solution Architecture. An opportunity to work for an established company and gain experience to be a trusted advisor to enterprise customers from multiple industries. As a Solution Architect, you would be in an environment to be an experienced Cloud solution (Public, Hybrid), managed services professional. This position offers opportunities to work on the latest technologies.
KEY RESPONSIBILITIES
Craft a solution proposal that include the solution design public and private cloud solution, delivery cost or/and managed services cost, etc.
Collaborate with sales specialist to articulate Singtel as a Cloud Solution Provider and to understand the customers business and technical objective.
Work with Partners and produce a timely high-quality solutions with a specific SOW that is according to customers requirements.
Ability to communicate in a clear, precise and understandable manner with customers.
Accountable to tasks with on time completion
Ability to engage with customers, partners and co-workers with a good interpersonal skill
Ability to articulate cloud computing with effectiveness and confidently,
Work on responds to RFP within the specified time
Pro-active to coordinate with Sales Specialist to generate opportunities
Education and Qualifications
Min Bachelor of Computer Science or Electrical Engineering
Work Experience /Technical / Professional Skills
8 years as solution architect
IaaS, PaaS technologies from AWS, Azure
Experience with Hybrid Cloud security, security design and solutions
Experienced with Industry based security compliance requirements (eg. FSI, Healthcare)
Experience with defense in depth
Cloud Security-related certifications
Cloud Solution (Azure, AWS, GCP)
VMWare, Nutanix
Infrastructure as code (Eg. Terraform/Jenkins)
Managed Services
ITIL certifications
CISSP Certified
Experience SDLC/Agile application development",['Other'],['Manufacturing/Engineering/R&D'],['Other Production/Engineering/R&D'],2022-03-15,https://www.monster.com.sg/seeker/job-details?id=5502848&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
SRE DevOps Engineer,Prudential Assurance Company Singapore (pte) Limited,"['72000', '120000']",permanent,"['5', '7']","['Groovy', 'Scalability', 'Kubernetes', 'Azure', 'Cloud Computing', 'Shell Scripting', 'Software Engineering', 'Networking', 'Python', 'Windows', 'Continuous Integration', 'Docker', 'Ansible', 'Java', 'Linux', 'Pipelines ']","In this role, you will lead the practice to develop and maintain the build pipelines and continuous integration tools in Prudential Singapore.

As part of this dynamic role, you will report to a Lead and work closely with business units and other IT teams to deliver leading edge technology to enable digital capabilities of Prudential Singapore.
Job Description:
Develop, test, implement, maintain and optimize automation software delivery
Responsible for the design, implementation and maintenance of our continuous integration/ deployment goals, frameworks and tools
Strong experience in Jenkins shared library framework with Groovy, Java, shell & PowerShell scripting
Continuously improve processes around monitoring scalability, reliability, application quality and performance of the CI/CD build systems with a DevOps mentality
Creation of Helm Charts for CD
Creation of Jenkins Pipelines for CI for java, python, NodeJS, angularjs, android, iOS-based apps and DevSecOps integration.
Creation of Jenkins Pipelines for CD in windows using PowerShell scripting and CD in Linux using Shell scripting & Ansible.
Creation of Ansible roles and automation
Prepare a docker containers for all kind of requirements, Prepare a docker Jenkins dynamic agent for all kind of requirements.
Well versed with container architecture, container standards, container design, container building and able to assess and establish the need for containers
Well versed with Infrastructure as a Code principles and technologies
Familiar with SRE Practice Areas such as, self-service automation, SLAs and SLOs, incident management and postmortems, performance engineering, capacity and scalability as well as distributed design
Who we are looking for:
Competencies
Expertise in Kubernetes Deployments and Manifests as well as Dockerfile Composition
Expertise on creating Helm Charts for deployments
Knowledge of Jenkins Shared library framework with groovy and other CI/CD Platforms
Knowledge of Cloud Computing and familiar with Azure, AWS, etc...
Expertise in Linux OS (RHCE/LPI Certification will be an advantage)
Knowledge of networking devices such as Firewalls, Load Balancers, etc...
Knowledge of GIT
Experienced in Azure DevOps
Coding Skills in some of the following languages (Python, Java, Go, NodeJS, ReactJS)
Software Engineering Experience would be an advantage
Architecture / Systems Design Knowledge
Engineering Best Practices
UI/UX Development Skills would be an advantage
Bonus Points:
Grafana & Prometheus (Thanos, Exporters, Visualization)
Elasticsearch Stack (ES, Kibana, Metricbeat, APM, etc.)
CKA/CKAD Certification
React-Native
Event Driven Architectures
Personal Traits
Excellent problem analysis and solving skills, meticulous & methodical
Strong attention to detail
Works well across different functions
Strong sense of drive and commitment to deliver on responsibilities
Strong verbal and written communication skills
Works well in a dynamic environment
Working Experience
More than 5-year experience working in a DevOps / SRE role
What We Offer
We work in an open office that encourages collaboration and innovation between teams and departments. We believe in a culture that flattens the hierarchy and focuses on accountability, empowerment and trust in everyone within our organization",['Other'],['IT'],['Other Software/Hardware/EDP'],2022-03-15,https://www.monster.com.sg/seeker/job-details?id=5504664&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
SRE DevOps Engineer,Prudential Assurance Company Singapore (pte) Limited,"['72000', '120000']",permanent,"['5', '7']","['Groovy', 'Scalability', 'Kubernetes', 'Azure', 'Cloud Computing', 'Shell Scripting', 'Software Engineering', 'Networking', 'Python', 'Windows', 'Continuous Integration', 'Docker', 'Ansible', 'Java', 'Linux', 'Pipelines ']","Job Profile Summary:
Job Description Summary
In this role, you will lead the practice to develop and maintain the build pipelines and continuous integration tools in Prudential Singapore.
As part of this dynamic role, you will report to a Lead and work closely with business units and other IT teams to deliver leading edge technology to enable digital capabilities of Prudential Singapore.
Job Description:
Develop, test, implement, maintain and optimize automation software delivery
Responsible for the design, implementation and maintenance of our continuous integration/ deployment goals, frameworks and tools
Strong experience in Jenkins shared library framework with Groovy, Java, shell & PowerShell scripting
Continuously improve processes around monitoring scalability, reliability, application quality and performance of the CI/CD build systems with a DevOps mentality
Creation of Helm Charts for CD
Creation of Jenkins Pipelines for CI for java, python, NodeJS, angularjs, android, iOS-based apps and DevSecOps integration.
Creation of Jenkins Pipelines for CD in windows using PowerShell scripting and CD in Linux using Shell scripting & Ansible.
Creation of Ansible roles and automation
Prepare a docker containers for all kind of requirements, Prepare a docker Jenkins dynamic agent for all kind of requirements.
Well versed with container architecture, container standards, container design, container building and able to assess and establish the need for containers
Well versed with Infrastructure as a Code principles and technologies
Familiar with SRE Practice Areas such as, self-service automation, SLAs and SLOs, incident management and postmortems, performance engineering, capacity and scalability as well as distributed design
Who we are looking for:
Competencies
Expertise in Kubernetes Deployments and Manifests as well as Dockerfile Composition
Expertise on creating Helm Charts for deployments
Knowledge of Jenkins Shared library framework with groovy and other CI/CD Platforms
Knowledge of Cloud Computing and familiar with Azure, AWS, etc...
Expertise in Linux OS (RHCE/LPI Certification will be an advantage)
Knowledge of networking devices such as Firewalls, Load Balancers, etc...
Knowledge of GIT
Experienced in Azure DevOps
Coding Skills in some of the following languages (Python, Java, Go, NodeJS, ReactJS)
Software Engineering Experience would be an advantage
Architecture / Systems Design Knowledge
Engineering Best Practices
UI/UX Development Skills would be an advantage
Bonus Points:
Grafana & Prometheus (Thanos, Exporters, Visualization)
Elasticsearch Stack (ES, Kibana, Metricbeat, APM, etc.)
CKA/CKAD Certification
React-Native
Event Driven Architectures
Personal Traits
Excellent problem analysis and solving skills, meticulous & methodical
Strong attention to detail
Works well across different functions
Strong sense of drive and commitment to deliver on responsibilities
Strong verbal and written communication skills
Works well in a dynamic environment
Working Experience
More than 5-year experience working in a DevOps / SRE role
What We Offer
We work in an open office that encourages collaboration and innovation between teams and departments. We believe in a culture that flattens the hierarchy and focuses on accountability, empowerment and trust in everyone within our organization",['Other'],['IT'],['Other Software/Hardware/EDP'],2022-03-15,https://www.monster.com.sg/seeker/job-details?id=5504664&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Cloud Engineer,Rapsys Technologies Pte. Ltd.,"['42000', '72000']",permanent,"['5', '7']","['Puppet', 'Confluence', 'Kubernetes', 'Azure', 'Cloud Computing', 'Artifactory', 'Bash', 'JIRA', 'Networking', 'Python', 'Continuous Integration', 'Docker', 'Ansible', 'Linux', 'Architect', 'Systems engineering ']","Required - Advanced understanding of developing highly available, multi-tier application infrastructures in an AWS cloud services environment
Required Advanced Knowledge of Security and networking on AWS
Required Knowledge of monitoring tools and best practice on AWS including Cloudtrail, Cloudwatch Events, Amazon EventBridge
Required Advanced knowledge of Terraform and Hashicorp Sentinel language
Required - Proficient in the following: Python or Go (Web Framework, Serverless etc) and Bash
Required Expertise in CI/CD tooling and techniques. Advantageous to have knowledge of at three in: Jira, Confluence, Bit Bucket, Jenkins, Artifactory, Ansible, ELK
5-10 Years
At least three of the following certifications:
AWS Certified Solutions Architect Professional
AWS Certified Advanced Networking Specialty
AWS Certified Security Specialty
AWS Certified DevOps Engineer Professional
AWS Certified Database Specialty",['Other'],['IT'],['Other Software/Hardware/EDP'],2022-03-15,https://www.monster.com.sg/seeker/job-details?id=5152034&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Cloud Engineer,Izeno Private Limited,"['36000', '72000']",permanent,"['0', '2']","['Kubernetes', 'Cloud Computing', 'Open Source', 'Redhat Linux', 'RedHat', 'Continuous Integration', 'System Architecture', 'Professional Services', 'Linux', 'Problem Solving ']","Job Responsibilities
Address customer technical, development, and strategic IT requirements as the main point of contact for Professional Services team
Consult with customers to work on problem identification, system architecture definition, hardware and software specification and design, implementation, testing, customer training, and deployment of open source solutions
Use industry practices alongside company's policies and procedures to solve diverse problems
Routinely assess, design, and implement company's core offerings
Serve as a subject matter expert on-site, addressing the technical, developmental, or strategic IT needs
Manage problem identification, system architecture definition, software specification and design, testing, and deployment of complex open source solutions
Adapt to changing customer requirements
Respond to incidents, escalations, and exceptions in a professional manner
Deliver quality results both on-site and post-engagement that are on time and within the scope of the assigned project, including project journals, status reports, and other standard documentation
Job Requirements
Minimum 1 year relevant experience, preferably in Kubernetes or Openshift
Advanced knowledge of and experience with Linux kernel internals, including performance tuning, troubleshooting, bug fix updates, and core builds
Excellent communication and interpersonal skills
Demonstrated experience communicating value, progress, and status of key projects to both business-minded and technically savvy audiences
Highly motivated and able to learn on your own, as well as quickly pick up new technologies and best practices
Ability and desire to learn new technologies on your own and apply new concepts to problems
Ability to work as part of a geographically distributed team while demonstrating flexibility and initiative
Ability to communicate with in a professional manner, give presentations, and work one-on-one with customers
Red Hat Certifications will be considered advantage",['Other'],['IT'],['Other Software/Hardware/EDP'],2022-03-15,https://www.monster.com.sg/seeker/job-details?id=5179450&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
IT Support Engineer,Computer Analysts And Recovery Experts Pte. Ltd.,"['30000', '36000']",permanent,"['2', '5']","['Windows Azure', 'Microsoft Azure', 'Cloud Computing', 'Group Policy', 'Windows Server Administration', 'Information Technology', 'Application Support', 'Networking', 'Windows', 'Firewall Management', 'Technical Support', 'Troubleshooting', 'troubleshooting network problems', 'Customer Support', 'Interpersonal Skills', 'Inventory', 'remote troubleshooting', 'Windows Azure platform', 'Team Player', 'cloud servers ']","Job Highlights
Pleasant work environment
Respect for staff
Work-life balance
Opportunities to learn on the job
Responsibilities:
Ensure fault calls and troubleshoot problems promptly
Take part in IT projects deployment
Keep track of IT inventory
Raise IT related RFQ and issue Purchase Orders
Attend meeting with clients
Comfortable with weekly Onsite station at client's premises
Requirements:
Minimum 2 years of relevant experience in IT related field
Related IT certifications
Basic knowledge on Windows Server administration, AD and Group Policy Management
Well organized, proactive and self-directed
Resourceful in using research to solve problems independently
Good interpersonal skills and independent",['Other'],['IT'],['Other Software/Hardware/EDP'],2022-03-15,https://www.monster.com.sg/seeker/job-details?id=5513665&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior System Analyst (Mobile),People Profilers Pte Ltd,,permanent,"['3', '6']","['Systems Analysis', 'Spring', 'Redux', 'React', 'React Native', 'Sqlite', 'Support', 'Nosql', 'Firebase', 'Spring Boot', 'Cloud Computing', 'Spring Framework', 'Maven', 'MongoDB', 'Scrum', 'Information Technology', 'Oracle', 'MySQL', 'Testing', 'Java', 'Services', 'Development', 'Resume', 'Analytical Skills', 'Business Process', 'Analysis', 'Registration', 'LTD', 'Specifications', 'Computer Science', 'Vendors', 'Engineering', 'Project Management', 'Design', 'Science', 'Business', 'English', 'Management ']","Job Description :

Job Description:

Senior System Analyst - Mobile Background
Job Duties and Responsibilities:
Assist in project management and co-ordinate with vendors to ensure smooth systems implementation.
Conduct requirement studies, detailed systems analysis and design, and systems testing of new systems and system enhancements.
Develop test specification and perform testing (Test Specialist Role).
Perform application support lead role
Perform Business Analyst role to implement business process innovation and change
Perform Project Management role

Job Specifications:
Degree in computer science, computer engineering or information technology.
At least 3 years of experience in mobile application using React Native, including completion of one mobile application project from start to end.
Must have knowledge of the following Mobile App development skillset: React Native, Redux, Push notification services like Google Firebase, AWS SNS, Mobile app database like SQLite
Knowledge of the following development skillset (Good to have):
Backend development: J2EE / Backend Server side, Java 8 / 11,Spring Framework, Spring Boot
Database / NoSQL: Oracle, MySQL, MongoDB
Build Tools: Maven, Ant
Agile/Scrum Development Methodology
Knowledge and experience of Cloud Computing (such as AWS) is an added advantage.
At least 1-2 years project management experience.
Preferably have experience in logistic or port operation industry.
Highly resourceful individual who is proactive in asking and understanding the business needs.
Possess strong analytical skills.
An effective team player.
Ability to communicate effectively in both spoken and written English.

We regret that only shortlisted candidates will be notified

Interested applicants please send your updated resume to [HIDDEN TEXT]

Noga Lim Wei Loong
Registration Number: R1329872
EA License Number: 10C3804
People Profilers Pte Ltd, 11 Collyer Quay, The Arcade, #13-01, Singapore 049317",['Recruitment/Staffing/RPO'],['IT'],['Software Engineer/Programmer'],2022-03-15,https://www.monster.com.sg/seeker/job-details?id=4221784&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Cloud Engineer,St Engineering Mission Software & Services Pte. Ltd.,"['32400', '62400']",permanent,"['0', '1']","['Puppet', 'Kubernetes', 'Azure', 'Cloud Computing', 'Scripting', 'Python', 'Continuous Integration', 'Docker', 'Gcp', 'Ansible', 'Linux', 'Oral Communication Skills', 'Architect', 'Technical Knowledge', 'Compliance', 'Systems engineering ']","Responsibilities:
Define, deploy and manage cloud-based workloads, security and compliance controls.
Conduct mass training and briefings for application teams to help them on-board applications and services to the cloud.
Monitor, analyse and identify infrastructure for vulnerabilities, and applying appropriate mitigations and resolution.
Regularly review existing services and keeping up to date with industry trends and new cloud offerings, to prepare proposals and recommendations for enhancements and new capabilities.
Requirements:
Diploma / Degree or its equivalent with proven technical knowledge and expertise.
Any AWS / Azure / GCP / Nutanix certification will be advantageous
Knowledge of Terraform is preferred",['Other'],['IT'],['Other Software/Hardware/EDP'],2022-03-15,https://www.monster.com.sg/seeker/job-details?id=5045829&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
