job_title,company,salary,job_type,years_experience,tech_stack,job_description,industry,function,roles,last_updated,posted_on
Cloud Engineer,St Engineering Mission Software & Services Pte. Ltd.,32400-62400 SGD Per Annum,Permanent Job,0-1 Years,Puppet  Kubernetes  Azure  Cloud Computing  Scripting  Python  Continuous Integration  Docker  Gcp  Ansible  Linux  Oral Communication Skills  Architect  Technical Knowledge  Compliance  Systems engineering ,"Responsibilities:
Define, deploy and manage cloud-based workloads, security and compliance controls.
Conduct mass training and briefings for application teams to help them on-board applications and services to the cloud.
Monitor, analyse and identify infrastructure for vulnerabilities, and applying appropriate mitigations and resolution.
Regularly review existing services and keeping up to date with industry trends and new cloud offerings, to prepare proposals and recommendations for enhancements and new capabilities.
Requirements:
Diploma / Degree or its equivalent with proven technical knowledge and expertise.
Any AWS / Azure / GCP / Nutanix certification will be advantageous
Knowledge of Terraform is preferred",Other,IT,Other Software/Hardware/EDP,15-03-2022,13 days ago
Systems Engineer,"Exoduspoint Capital Management Singapore, Pte. Ltd.",150000-249996 SGD Per Annum,Permanent Job,2-5 Years,Integration  Kubernetes  Cloud Computing  Vmware  Networking  Python  Operating Systems  Windows  Ansible  Virtualization  Linux  Firewalls  Microsoft Works  Hardware  Administration  Reliability  Capital  Systems engineering ,"ABOUT EXODUSPOINT
ExodusPoint Capital, founded in 2017 by Michael Gelband and Hyung Lee, began managing investor capital in 2018. The firm employs a global multi-strategy investment approach, seeking to deliver compelling asymmetric returns by combining complementary liquid strategies managed by experienced investment professionals within a robust risk framework. ExodusPoint brings together an accomplished team with hands-on experience running multi-manager businesses to create an institutional investment management firm.
JOB DESCRIPTION
The Systems Engineering team works closely with application developers, portfolio managers and other technical teams to build and deploy core technology. We support a broad number of products and services across the public cloud and on-prem environments.
The candidate will have the opportunity to gain exposure to hardware, operating systems, storage, virtualization, cloud and a variety of higher-level frameworks at the enterprise level.
Responsibilities:
Approach problems with an infrastructure as code (IAC) mindset
Automates tasks and implements scale out solutions to meet the growing business needs
Develops and implements technical solutions and processes to improve reliability and efficiency
Sets and meets project goals when implementing and integrating complex technology concepts
Interact with internal teams, Portfolio Managers and external vendors
Qualifications:
Hands-on experience with architecture, implementation and operation of a Linux based computing environment
In-depth depth knowledge of networking concepts, storage platforms, firewalls and load balancers
Proficient in at least one programming language such as, Python or Golang
Significant experience with some of the following: VMWare, AWS, Kubernetes, Kafka, Gitlab, Consul, Vault, Ansible or Saltstack",Other,Banking,Product Manager - Auto/Home/Personal Loan,15-03-2022,13 days ago
Application Dev - Software Engineer (Ref: YC),A-it Software Services Pte Ltd,72000-120000 SGD Per Annum,Permanent Job,2-5 Years,Uat  Cloud Applications  Php  Cloud Computing  AWS  System Testing  Javascript  Etl  Sdlc  Mariadb  data engineering  Python  Cloud  Java  Software Development  Reliability  Team Player ,"Full Stack Dev with Data Engineering.
React, NodeJS, Java & Spring Boot, CI/CD, AWS (GTM, GA is a plus), ETL, Reporting
Provide service for full SDLC, including requirement gathering, design, coding, unit testing, system testing, documentation
Spring Boot Development for the Web Application using ReactJS, Node JS
Supporting Production Application that is develop by team
Improve & Managing Deployment Pipeline.
Maintaining Application Database
Improving Application Reliability.
Maintaining Openshift Stack
Maintaining Jenkins Pipeline Stack
Preferable to have knowledge/work experience on GTM, GA, AWS is a plus
Good knowledge on ETL, Reporting",Other,IT,Other Software/Hardware/EDP,15-03-2022,13 days ago
Cloud Engineer,St Engineering Mission Software & Services Pte. Ltd.,32400-61200 SGD Per Annum,Permanent Job,2-5 Years,Puppet  Kubernetes  Azure  Cloud Computing  Windows Server  Docker  Virtualization  Vpn  Linux  Preventive Maintenance  Verbal Communication  Interpersonal Skills  Conceptual Thinking  Able To Work Independently ,"We are a Cloud Enterprise Business Unit, involved in designing, planning and implementing end-to-end cloud infrastructure for various customers. We are looking for a pro-active engineer with good analytical and conceptual thinking to be part of the Cloud Infrastructure Team to deliver successful projects.
RESPONSIBILITIES:
Plan, execute, monitor and control the various Technical aspect of the Project.
Manage or participate in new setup or upgrade of system/network infrastructure projects.
Responsible for supporting operational systems satisfying contractual Service Level Agreement
Perform and manage routine preventive maintenance and operational activities promptly and effectively
Provide project documentation and reports
Diagnose and rectify technical issue
REQUIREMENTS:
Minimally with Diploma in IT or with a relevant course.
Knowledge in Windows server OS, Linux OS in a virtual environment would be an advantage
Knowledge and hands-on experience with Virtualization and Hypervisors, Nutanix platform would be an advantage
Knowledge in VPN, firewall appliances would be an advantage
Knowledge in network switches/routers would be an advantage
Excellent written and verbal communication to convey technical ideas to both technical and non-technical audiences and contribute within a team environment
Pro-active, dynamic and with good analytical/conceptual thinking
Able to work independently as well as in a team and good interpersonal skills",Other,IT,Other Software/Hardware/EDP,15-03-2022,13 days ago
Project Manager - Infra,Tejasco Techsoft Pte. Ltd.,72000-108000 SGD Per Annum,Permanent Job,5-7 Years,Change Management  Cloud Computing  Prince2  Negotiation  Job Descriptions  MS Project  Vendor Management  Project Management  Pmp  Cabling  Systems engineering  Writing Skills  People Management  organizational leadership ,"Job Descriptions
- Must be able to apply effective project management methodologies and ensure appropriate action applies in corrective needs.
- Strong in tracking project timelines, milestones and deliverables.
- Responsible for project Profit & Loss.
- Must be able to manage cross-functional teams in project deliveries.
- Manage contract terms, change management, identify potential risks and devise contingency plans.
- Provide regular projects communications including status updates to senior management and stakeholders.
- Develop Improvement Plan in procedures and processes to enhance work efficiency and productivity.
- To design appropriate training programs and workshops for project team.
- Strong experiences in major IT infrastructure system updates, upgrades, OS hardening and migrations.
- Constantly keep abreast of latest technology changes to maintain operational efficiency.
- Create a positive team environment and coordinate work effort of each team member in a cohesive fashion.
- Participate in tender project management and maintenance costing & quotation.
- Competent and proficient understanding in IT Infrastructure Services, Cloud Computing and Structured Cabling.

Requirements
- Diploma or Degree in Computer science / IT / Engineering or equivalent
- Highly motivated and self-driven to complete assignment with the limited resources and tight schedule
- Good technical skills in engineering, computer and IT systems, and preferably in communications technologies as well
- Good knowledge of Systems Engineering
- Able to handle complex projects, technical challenges and different groups of users and external contractors
- Must possess PMP or CITPM or PRINCE2 certification with strong understanding of techniques and methods.
- Minimally 5 years of experience with successful records of accomplishment of large-scale million dollars projects (especially Government related).
- Strong familiarity with project management software E.g. MS Project.
- Strong vendor management in negotiation and collaboration.
- Strong in people management.
- Excellent communication, writing skills, interpersonal skills and able to work well at all levels.
- Experience in controlling program / project budget.
- Excellent organizational, leadership, presentation and interpersonal skills required.
- Possess strong analytical skills with positive attitude.
- Willingness to accept overseas project posting.",Other,IT,Other Software/Hardware/EDP,15-03-2022,13 days ago
Full Stack Engineer (Cloud Architect),Randstad Pte. Limited,72000-108000 SGD Per Annum,Permanent Job,2-5 Years,Git  Technical Documentation  MongoDB  Reactjs  Azure  Cloud Computing  Visual Design  Test Driven Development  MySQL  Javascript  Networking  Python  react.js  J2EE  Architect  Strategy  Ability To Learn ,"About the Job
We need an internal Cloud Architect or full stack engineer member to define architect, and review vendor's code quality, and need to be hands-on on function implementation of our web portal and Mobile application.
To prepare external ecosystem integration with our existing system and cloud infrastructure for migration, or if APIs is needed. Meanwhile to prepare for China market strategy on connectivity.
About the Team/Manager
You will be working in a team of 5 and report to the Technical Manager
Skills & Experiences Required
You will need to have min bachelor degree in computer engineering or related fields. Other requirements are as follow:
Experience working on any frontend javascript framework (React is what we are using).
Experience in using server-side language J2EE, springboot framework.
Expeirence in RDBMs (MySQL) & any NoSQL (MongoDB).
Understand Cloud architecture and capable pick up the architecture, adopt it for different requirement (AWS/Azure ).
Good to have Azure admin experience.
Android App Development is a PLUS.
Interested candidates please send your updated CV to [HIDDEN TEXT] EA(94C3609/R1332781)",Other,IT,Other Software/Hardware/EDP,15-03-2022,13 days ago
IT Project Executive,Efficient Networks International (singapore) Pte. Ltd.,36000-45600 SGD Per Annum,Permanent Job,2-5 Years,Cloud Computing  Agile  Excel  Strategic Planning  Management Skills  Budgets  Media Production  Construction  Risk Assessment  Risk Management  Project Planning  Powerpoint  Project Management  Budgeting  Team Player  Scheduling ,"8XPAND is an innovative digital consultancy headquartered in Singapore. Since 2008 we have been helping companies grow, established brands and reimaging their businesses by building innovative digital solutions empowered by the latest technologies.
Job Description: (Fresh Graduates are Welcome)
- Lead multiple IT projects from initiation to completion
- Develop and manage project budgets
- Communicate with stakeholders, including IT managers, vendors, and executive leaders
- Lead risk management and mitigation efforts
- Gather, analyze, and report IT metrics
Requirements:
- Minimum 2 years experience in project management
- Strong project management skills such as project planning, risk assessment, budgeting
- Familiar with various project management methodologies such as Agile, Lean
- Have a broad understanding of IT processes such as networks, cloud computing, programming",Other,IT,Other Software/Hardware/EDP,15-03-2022,13 days ago
"Business Development Manager (AI, ML, & DL)",Netapp Singapore Pte. Ltd.,246000-333600 SGD Per Annum,Permanent Job,7-10 Years,Cloud Computing  Data Management  Artificial Intelligence  Technical Leadership  Negotiation  Channel Partners  Customer Engagement  Channel  Selling  Public Speaking  Product Management  high performance computing  Business Development  Writing Skills ,"NetApp: The Cloud Storage Specialists
NetApp is telling a new story. One deeply rooted in innovation and market leadership yet building a reputation of strong growth in the cloud. One that speaks to customers, prospects, analysts, media and employees in a clear simple manner. One that expounds the advantages of working with a customer-first, cloud-led data-centric software company. The world has fundamentally changed since NetApp began its technology journey 21 years ago in Australia. Our customers have more complex challenges for an increasingly diverse and dynamic data driven world. And we take pride in our long history as an industry leader yesterday and today. We have a huge opportunity in a quickly growing market. We have the right technology, services, and culture to win with existing customers and prospects right now.
Do You Know the New NetApp
We are a Cloud led, data management software company. We have shifted from an infrastructure-led discussion to a Hybrid Multi-Cloud Software-led discussion. At NetApp our singular focus is to help our customers unlock the best of Cloud. NetApp is delivering huge value for enterprises undergoing digital transformation. In a world full of generalists, NetApp is a specialist. We're focused on one thing; helping organisations get the most out of their data. NetApp brings enterprise-grade data services into the cloud, and the simple flexibility of cloud into the data centre. Our industry-leading solutions work across diverse customer environments and the world's biggest public clouds. As a cloud-led, data-centric software company, NetApp helps organisations to securely deliver the right data, services and applications to the right peopleanytime, anywhere.
What You'll be Doing...
Job Summary
You have broad and deep experience in both the business and technical aspects of artificial intelligence (AI) and machine learning (ML) and rich experience understanding and influencing both storage and compute technology choices for AI/ML/DL infrastructures. Have experience in understanding customer requirements and business use cases and proposing solutions accordingly. Able to help AI business leaders and technologists accelerate the adoption of these new technologies within their organizations and have deep experience to discuss data pipeline and data management challenges in AI/ML/DL initiatives and projects.
Job Requirements
The ideal candidate should possess technical and business expertise in AI and ML domain in general and more specifically in data pipeline management, data science project lifecycle management, and IT infrastructure requirements for AI/ML/DL project implementations. The ideal candidate should also have strong background and understanding of AI business use cases across various strategic industry verticals such as Automotive, Healthcare, Retail and Finance. This role requires a strong passion for solving customers and partners current and future AI project challenges and help them achieve the required ROI by meeting their demands and proposing corresponding solutions. Most importantly, the job will have an essential requirement of building the channel partner ecosystem go-to-market strategy including but not limited to developing partner lead joint solutions. The ideal candidate should also possess high level negotiation skills to be able to position NetApp's value add among the competitive landscape.
Responsibilities
Build awareness by helping NetApp channel partners understand NetApp's AI/ML approach and value proposition Build AI/ML/DL Go-To-Market strategy plan with NetApp channel partners to develop joint vertical specialized AI solutions with 3rd party software/hardware to drive business demand and sales revenue Communicate internally and externally about NetApp's AI/ML approach, value proposition, and offerings Understand and uncover customers challenges in adopting AI/ML technologies, specifically those related to infrastructure and data management. Show how NetApp partner lead solutions help them overcome these challenges and accelerate their AI/ML/DL projects Help field teams understand AI/ML services and help customers successfully adopt them Generate demand by discussing business use cases with partners and customers and show the value add of adopting AI/ML/DL and related technologies within their specific industry Work closely with NetApp business units, sales and technical leadership teams to reflect customer/partner requirements and technical demands to build tailored programs and develop new integration points Work with sales and field teams on AI/ML campaigns and help implementing them
What you bring to the table...
Strong relevant business development experience, customer engagement experience and sales leadership in the IT domain
Experienced in AI/ML/DL and data science projects and technologies Strong written and verbal communication skills
Deep knowledge of cloud computing and cloud based AI/ML/DL services and offerings
Knowledge in computer and storage technology landscape in general
Previous engagements in High Performance Computing and parallel file systems projects
Understanding the intersection of technology and business and being comfortable with either audience
Developing close relationships with Field and Partner selling teams and earning their trust to help them close deals
Become a trusted technology advisor to the Field to coach on the viability of opportunities
Working with Product Management and Engineering to help them understand Field requirements
Confident public speaking at Industry events
Experience in channel ecosystem management such as building SKU's, forming and executing Go-To-Market Strategy with channel partners
In-depth experience in AI/ML/DL technology, data management challenges, and customer requirements
In-depth knowledge in AI/ML/DL business use cases and vertical based offerings
Demonstrated ability to think strategically about business, product, and technical challenges
Demonstrated ability to build and scale programs that meet customer's requirements and drive revenue demand
Strong organizational, presentation, and writing skills
What is Our Culture Like
We have a history of making our own rules in a good way. That's because we approach every challenge with fresh eyes. As a result, you'll find no cookie cutters in our kit, but we do like cookies. Customers say we push the limits above and beyond what they thought could ever be possible. We'll take that. It's a testament to our diversity, openness, and collaboration. When you choose to be at NetApp, you choose to become part of something bigger than yourself - you choose to be become integral to a diverse and inclusive culture that pursues boundless ambition in service of others. #OneNetApp. Powered by Together.
What's in it for You
NetApp is changing and transforming with a Talent-First mindset and evolution to a flexible hybrid work model; we are taking our best learnings from working remotely to emerge as a more productive, collaborative, inclusive and innovative culture. We advocate for and support our team members living balanced, healthy lives. We do this by offering flexible working options, paid parental leave, five paid volunteer days a year for your favourite cause, paid wellness re-charge days, comprehensive medical plans for you and your family, employee assistance programs and so much more. NetApp cares about your career journey and provides an unprecedented level of visibility into opportunities for career growth and development by giving you access to a best-in-class talent experience platform that will help you create YOUR NetApp career journey. Follow @LifeAtNetApp or NetApp: My Company | LinkedIn to discover more. (https://www.linkedin.com/company/netapp/mycompany/)
NetApp is proud to collaborate with WORK180 an international jobs network that connects smart businesses with talented women. Using regularly updated pre-screening criteria as well as diversity initiatives focused on age, ability, ethnicity and sexual orientation, WORK180 aligns with our commitment to a fair and equal workplace for everyone. See our full list of benefits and why we are recognised as an Endorsed Employer for Women by WORK180 here (https://au.work180.co/employers/netapp/about).
What Next
Perfection is not required if you're excited about this role and feel that you have relevant experience, but not sure if you meet 100% of the criteria please apply, we would love to speak with you! You can apply directly to the relevant job postings in LinkedIn our Careers page or via our Work180 profile (https://au.work180.co/employers/netapp/jobs).
Our Diversity Commitment
We are an equal opportunity employer committed to create a diverse, inclusive and belonged workforce. We welcome all applications without regard to their age, race, religion, gender, pregnancy, sexual orientation, gender identity, disability, marital status or any other legally protected characteristics). We pledge to take every reasonable step to ensure that our applicants and employees are respected, treated fairly and with dignity.
Privacy Disclosure
Please note that by applying to this opportunity you consent to the personal data you provide to us to be processed and retained by NetApp. Your details will be stored on our Internal applicant tracking system for the purpose of recruitment which may include your details being shared with the Hiring Committee.",Other,IT,Other Software/Hardware/EDP,,13 days ago
IT Support Specialist (O365 / End users) – 1 year,Gmp Technologies (s) Pte Ltd,42000-50400 SGD Per Annum,Permanent Job,2-5 Years,Office 365  Cloud Computing  DHCP  Desktop Support  Windows OS  VLAN  Networking  Dns  Technical Support  Troubleshooting  Customer Support  Active Directory  Sharepoint  intrusion detection  Communicating with end users ,"Responsibilities:
Administer On-prem systems AD, Exchange and Vmware servers, network switch/router, Firewall, Wi-Fi, Backup system as well as O365 AAD, Exchange online, SharePoint online, Teams and OneDrive
Monitor, maintain and ensure system availability by checking on logs and services dashboards
Assist in IT administrative tasks and ad-hoc tasks
Deployment and configuration of software & security polices e.g. GPO, Intune, Conditional Access, DLP on O365, on end user machine & accounts
Maintain & harden Windows OS, network and O365 updates by reviewing for any vulnerability and schedule for patching or upgrading
Collaborate with IT team in testing new applications, tools and technologies to ensure seamless deployment to users
IT helpdesk support for office users
Manage service provide to ensure Service level
Requirements:
Diploma in Computer/IT Technology/Cybersecurity or or equivalent.
Possessing minimum 3 years of relevant experience in administering/supporting IT Infrastructure, e.g. Microsoft OS, Cisco network, Firewall, cloud systems (O365, Azure, AWS) in an end-user environment
Strong technical and troubleshooting skills in Microsoft AD/AAD environments and Office 365
Experienced with networking protocols, e.g. DNS, DHCP, TCP/IP, VLAN, routings
Familiar in Cybersecurity e.g. Security tools, Intrusion detection, incident handling & response and cloud security
Good interpersonal skill. Well organized, proactive and resourceful
Able to multi-tasks and work under pressure to meet target timeline
Additional info:
This role is on 1 year direct contract, renewable
Working location at AMK
Mondays to Fridays, 8.30am to 6pm
To apply, please visit www.gmprecruit.com and search for Job Reference: 19919
To learn more about this opportunity, please contact Yingying at [HIDDEN TEXT]
We regret that only shortlisted candidates will be notified.
GMP Technologies (S) Pte Ltd | EA Licence: 11C3793 | EA Personnel: Lai Yingying | Registration No: R1110239",Other,IT,Other Software/Hardware/EDP,15-03-2022,13 days ago
Senior Cyber Security Analyst (Data Loss Prevention),Marina Bay Sands Pte. Ltd.,70800-120000 SGD Per Annum,Permanent Job,5-7 Years,Information Security  Cloud Computing  Cyber Security  Data Loss Prevention  Network Security  Able To Multitask  Security Operations  Troubleshooting  Defense  Investigation  Career Development  Risk Management  Compliance  Banking  Prevention  Loss Prevention ,"JOB SCOPE
Summary of Job Responsibilities
The Cyber Security Operations Data Loss Prevention (DLP) Senior Analyst is an expert data leakage detection and prevention analyst within the Marina Bay Sands (MBS) Cyber Security Operations Centre.
The mission of DLP monitoring within MBS CSOC is to detect and prevent leakage of sensitive and confidential information via electronic means out from the organization.
The CSOC DLP senior analyst, If required, is also capable of providing focused effort and troubleshooting of technical issues that impact the CSOC DLP tool.
Job Responsibilities
Consistent and regular attendance is an essential function of this job.
Detect, respond and / or escalate potential DLP incidents in a timely fashion.
Maintain and review MBS CSOC DLP tools so that they continue to be effective in detecting data loss incidents.
Operationalize new DLP tools introduced as part of Global CSOC initiatives into MBS CSOC environment.
Review and update DLP monitoring runbooks timely.
Collect, review, and analyze CSOC DLP metrics and trending, including the health of the DLP monitoring systems timely.
Ensure IT compliance within MBS CSOC DLP tools.
Ensure MBS CSOC DLP tools compliance to regulatory requirements.
Coordinate with other stakeholders to resolve cases, where required.
Performs other related DLP duties as assigned.
On-call for any technical issues affecting the availability of MBS CSOC DLP tools.
Key Tasks include:
Perform BAU daily review and monitoring of DLP alerts.
Prioritize DLP alerts, track and perform initial investigations, determine if the associated activity requires further investigation.
Assist in DLP technology and process improvement efforts.
Analyze trends and patterns in DLP activity.
Suggest refinement of DLP detection and prioritization capabilities.
Recommend measures to reduce the risk of data loss across all lines of business.
JOB REQUIREMENTS
Degree or Diploma with at least 5-10 years of work experience in reviewing DLP alerts / events in a corporate environment.
Professional cyber security related membership / certification is preferred, but not a must.
Experience in Gaming, Banking or Critical Infrastructure InfoComm Industry is preferred, but not a must.
Proven effective verbal and written communication skills.
Knowledge required:
Foundational knowledge of cybersecurity organization practices, operations, risk management processes, data confidentiality principles and incident response methodologies
Knowledge of Data Loss Prevention (DLP), potentially including experience developing risk aligned DLP monitoring rules, knowledge of DLP systems and products or experience on a security assurance operations team performing DLP triage operations functions.
Foundational knowledge of legal and government regulations as they relate to data security and confidentiality in specific, technology in general.
Cyber defense and information security policies and procedures.
Foundational knowledge of cloud computing and its associated data loss prevention control is preferable.
Knowledge and experience related to Insider Threat monitoring and operations is a plus.
Skills required:
Protecting a network against data leakage incidents.
Recommend and review adequacy of DLP monitoring rules.
Applying cybersecurity and privacy principles to organizational requirements (relevant to data loss prevention).
Using incident handling methodologies in responding to potential data loss incidents.
Proficiency in the use of tools, staying current with skills, participating in multiple forums related to cybersecurity, Data Loss Prevention or Insider Threat.
Abilities required:
Ability to apply cybersecurity and privacy principles to organizational requirements (relevant to data loss prevention).
Investigative mindset and the ability to follow data and build a case.
Maintain an impeccable personal integrity and responsibility in the course of his / her work.",Other,IT,Other Software/Hardware/EDP,15-03-2022,13 days ago
Cloud Engineer,Percept Solutions Pte. Ltd.,48000-72000 SGD Per Annum,Permanent Job,2-5 Years,Cloud solutions  Technical Documentation  Puppet  Cloud Applications  Kubernetes  Azure  Cloud Computing  AWS  Scripting  Python  Windows  Continuous Integration  Docker  Cloud  Linux  Amazon Cloud  Troubleshooting  Windows Azure platform  Systems engineering  Linkedin ,"Responsibilities:
Proficient in implementation, management and troubleshoot AWS Technologies, Openshift Container Platform, Microservices.
Proficient in Operating System such as AWS Linux, Red Hat Enterprise Linux and Microsoft Windows
Maintain, Manage and Monitor Cloud Infrastructure
Resolve IT infrastructure issues
Proactive handling of project and supporting project implementation
Create high-quality technical documentation
Support out of hours work if schedule requires
On-board new Cloud technologies, challenge existing implementation in a professional and constructive manner
Engage in Cloud security activities
Comply with ITSM/ITIL methodologies in day to day operations of IT Infrastructure
Requirements:
Resourceful and self-driven individual with sense of urgency and commitment
Strong analytical and troubleshooting skills
Ability to work effectively in a fast paced implementation environment
Strong analytical and troubleshooting skills.
Ability to work effectively in a fast paced implementation environment
Minimum 2+years of working experience in the related field is required for this position
Preferably Executives specializing in AWS Cloud, Red Hat OpenShift
Knowledge of Cloud security tools like Aqua, Tenable
EA Licence No.:18S9405 / EA Reg. No.:R1330864
To apply please click the Apply button or send us your updated profile to [HIDDEN TEXT]
Percept Solutions is undergoing a growth phase and are on the lookout for talent. Applicants are encouraged to follow Percept Solutions on LinkedIn @ https://www.linkedin.com/company/percept-solutions/ to stay up to date on our upcoming roles and events.",Other,IT,Other Software/Hardware/EDP,15-03-2022,13 days ago
"Business Development Representative, Prisma Cloud (Japanese speaking)",Palo Alto Networks (netherlands) B.v. (singapore Branch),60000-89460 SGD Per Annum,Permanent Job,2-5 Years,Cloud Security  Cloud Computing  Amazon Web Services  Cloud  Dns  Leadership  outbound sales  Hardware  Customer Contact  Public Sector  Working With Clients  Cold Calling  Email Marketing  Selling  Outbound Calling  Reliability  Pressure  Articulate  Business Development  Mis ,"Our Mission

At Palo Alto Networks everything starts and ends with our mission:
Being the cybersecurity partner of choice, protecting our digital way of life.

We have the vision of a world where each day is safer and more secure than the one before. These aren't easy goals to accomplish but we're not here for easy. We're here for better. We are a company built on the foundation of challenging and disrupting the way things are done, and we're looking for innovators who are as committed to shaping the future of cybersecurity as we are.

Disruption is at the core of our technology and on our way of work to meet the needs of our employees now and in the future through FLEXWORK, our approach to how we work. We're changing the nature of work from benefits to learning, location to leadership, we've rethought and recreated every aspect of the employee experience at Palo Alto Networks. And because it FLEXes around each individual employee based on their individual choices, employees are empowered to push boundaries and help us all evolve, together.

Your Career

We are looking for a Business Development Representative (BDR) to join our team and own the identification and development of quality sales opportunities for the Account Executive team by connecting with Inbound leads and doing outbound prospecting. Being a (BDR) is not an easy task and High-performers in this role can expect to advance their career in 12-18 months. Being a BDR means handling rejection well, but persevering, regardless. It means cold-calling, selling, and pitching our products to people who are under tremendous pressure to secure their digital environments. And it means sticking with it with a level of tenacity defined only by your commitment to seeing a sale through. Here is what you'll bring to the table:
Confidence - Willing to ask questions, always learning, have a strong work ethic, are persistent, and coachable
Craftsmanship - We are lifelong learners - We approach our work with curiosity and an open mind, never settling for good enough
Grit - We run towards challenges - If something seems unsolvable, it unleashes our persistence, our creativity, and our ability to move through uncertainty to create a solution
Energy - We embrace joy - We love what we do and bring our best selves to work each day - We seek to share our optimism and compassion with everyone around us
Becoming a part of the team means you will be surrounded by amazing, smart and hard working teammates - and that's a phenomenal place to be. Plus, the added bonus of changing the world! Now that's just icing on the cake.
Your Impact
Generate new business opportunities to fuel Prisma's pipeline and growth
Collaborate closely with marketing and account executives to develop targeted lists, call strategies, and messaging to drive opportunities
Manage and nurture inbound interest for Prisma Cloud's products and capabilities, conducting high-level discovery and educational conversations with key executives and influencers at target accounts
Utilize industry knowledge to research & develop accounts, identify key players, and generate interest
Do outbound prospecting to companies via cold calling, email, marketing campaigns, social selling
Learn and maintain in-depth knowledge of Prisma's products and capabilities
Your Experience
BS degree or equivalent practical experience
2+ years experience in inside sales or business development, sales or client development in a technology sales environment
Previous work experience in inbound and outbound calls and inquiries
Ability to understand technical concepts, possess enthusiasm for technology and to articulate clearly to all levels of technical aptitude
Ability to adapt quickly to a fast-paced environment
Track record of achieving sales quotas

The Team

Our sales team members work hand-in-hand with large organizations around the world to keep their digital environments protected. We educate, inspire, and empower our potential clients in their journey to security.

As part of our sales team, you are empowered with unmatched systems and tools, constantly updated research and sales libraries, and a team built on joint success. You won't find someone at Palo Alto Networks that isn't committed to your success with everyone pitching in to assist when it comes to solutions selling, learning, and development.As a member of our sales team, you are motivated by a solutions-focused sales environment and find fulfilment in working with clients to resolve incredibly complex cyberthreats.

Our Commitment

We're trailblazers that dream big, take risks, and challenge cybersecurity's status quo. It's simple: we can't accomplish our mission without diverse teams innovating, together.
Palo Alto Networks is evolving and changing the nature of work to meet the needs of our employees now and in the future through FLEXWORK, our approach to how we work. From benefits to learning, location to leadership, we've rethought and recreated every aspect of the employee experience at Palo Alto Networks. And because it FLEXes around each individual employee based on their individual choices, employees are empowered to push boundaries and help us all evolve, together.

We are committed to providing reasonable accommodations for all qualified individuals with a disability. If you require assistance or accommodation due to a disability or special need, please contact us at [HIDDEN TEXT].

Palo Alto Networks is an equal opportunity employer. We celebrate diversity in our workplace, and all qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or other legally protected characteristics.

All your information will be kept confidential according to EEO guidelines.
Covid-19 Vaccination Information for Palo Alto Networks Jobs
Vaccine requirements and disclosure obligations vary by country.
Unless applicable law requires otherwise, you must be vaccinated for COVID or qualify for a reasonable accommodation if:The job requires accessing a company worksite
The job requires in-person customer contact and the customer has implemented such requirements
You choose to access a Palo Alto Networks worksite
If you have questions about the vaccine requirements of this particular position based on your location or job requirements, please inquire with the recruiter.
Videos To Watch
We've Got Next: https://www.youtube.com/watchv=bNZFcYXs8Q8
Secure today, for a better tomorrow: https://www.youtube.com/watchv=8YF_nKUskeg",Other,"IT , Sales/Business Development","Other Software/Hardware/EDP , Other Sales",,13 days ago
IT Support Engineer,Computer Analysts And Recovery Experts Pte. Ltd.,30000-36000 SGD Per Annum,Permanent Job,2-5 Years,Windows Azure  Microsoft Azure  Cloud Computing  Group Policy  Windows Server Administration  Information Technology  Application Support  Networking  Windows  Firewall Management  Technical Support  Troubleshooting  troubleshooting network problems  Customer Support  Interpersonal Skills  Inventory  remote troubleshooting  Windows Azure platform  Team Player  cloud servers ,"Job Highlights
Pleasant work environment
Respect for staff
Work-life balance
Opportunities to learn on the job
Responsibilities:
Ensure fault calls and troubleshoot problems promptly
Take part in IT projects deployment
Keep track of IT inventory
Raise IT related RFQ and issue Purchase Orders
Attend meeting with clients
Comfortable with weekly Onsite station at client's premises
Requirements:
Minimum 2 years of relevant experience in IT related field
Related IT certifications
Basic knowledge on Windows Server administration, AD and Group Policy Management
Well organized, proactive and self-directed
Resourceful in using research to solve problems independently
Good interpersonal skills and independent",Other,IT,Other Software/Hardware/EDP,15-03-2022,13 days ago
