job_title,company,salary,job_type,years_experience,tech_stack,job_description,industry,function,roles,last_updated,posted_on
Senior Program Manager,Microsoft Operations Pte Ltd,156000-240000 SGD Per Annum,Permanent Job,10-15 Years,Negotiation  emerging markets  customer research  Recruiting  Market Analysis  Product Engineering  Strategy  Program Management  Product Management  Attention To Detail  value creation  Presentation Skills  Publications  Customer Focus  strategic partnerships ,"The Emerging Markets team is responsible for research, incubation, product engineering, and strategic partnerships that drive cross-company strategy as well as value creation in emerging markets for Azure.
The team drives engineering strategies and solutions, focusing on opportunities to catalyze the next areas of growth for Azure maximizing utilization of our regions globally covering India, Middle East & Africa, LATAM, and SE Asia.
We are looking for an energetic Principal Program Manager who has customer-first mindset and passion for cloud technologies to manage our external customer and partner relationships in South East Asia. The ideal candidate is someone who is on top of industry trends, ready to dive into tech and has a proven capability working with partners. In this role you would drive and manage some of Microsoft's most strategic partnerships in the region and this would require collaborating with teams and executives across Microsoft and partners, understanding technical and milestone details staying focused on the big picture, all the while continually pushing the teams toward success.
You will also work closely with some of our strategic customers to help define technology strategy and drive development and adoption of our solutions.
Responsibilities
Be a trusted advisor representing our strategic customers requirements to inform and influence product planning and feature prioritization.
Deliver Strategic Plans in partnership with technology subject matter experts to define Azure EM priorities based on analysis of customer patterns, industry trends and product investments.
Define strategy, roadmap?and adoption pathways?for Azure in the region through written formats including whitepapers and verbally also required to report on progress and successes.
Collaborate Partner with stakeholders across the board to manage dependencies, jointly deliver capabilities, and continuously improve our customer and partner experience with Azure in the region.
Serve as an excellent liaison between multiple teams, identifying and leveraging collaboration opportunities while leading exciting and strategic H2/H3 projects
Engage with customers & partners to present our vision and roadmap and collect feedback for input in the development process.
Strong evangelist presence including communication and presentation skills with a high degree of comfort to large and small audiences.
Drive thought leadership with analysts and press through publications, briefings, and inquires.
Contribute to a healthy, dynamic, collaborative team culture that embraces inclusivity and diversity while?attracting best-in-class talent?to build a?high-performing organization.
Qualifications
Bachelor's or Master's degree in Computer Science, similar engineering discipline, or equivalent industry experience
Experience driving technical strategic partnership and business development with key stakeholders.
Proven experience engaging customers and partners.
Technically proficient in Azure
Strong negotiation skills
Excellent verbal and written communication skills
Ability to tailor presentations to different audiences
Working knowledge of performing market analysis, competitive tear-downs and customer research to validate project priorities and direction.
Self-starter who can work in ambiguous environments, keeping the shared goals in mind
Preferred Qualifications
Prior PM or engineering experience
Prior experience in working in South East Asia region
Demonstrated customer focus and end-to-end thinking for technical projects
Highly effective communication with senior stakeholders including General Manager level audience.
Ability to meet Microsoft, customer and/or government security screening requirements are required for this role. These requirements include but are not limited to the following specialized security screenings: Microsoft Cloud Background Check: This position will be required to pass the Microsoft Cloud background check upon hire/transfer and every two years thereafter.
Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.
Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.",Other,IT,Other Software/Hardware/EDP,16-03-2022,10 days ago
"Solutions Architect, Emerging Markets",Amazon,Not Specified,Permanent Job,8-11 Years,,"Job Description :
Job summary
AWS is one of Amazon's fastest growing businesses, servicing millions of customers all over the world, reshaping the way global enterprises consume information technology, and powering the developers who are building the next generation of global industry leaders.

Responsibilities
. Build trusted relationships with customers across Emerging Markets (Cambodia, Pakistan and other emerging countries). Understand the customer's technology challenges, dive deep and understand stated, unstated needs and issues.
. Working backwards from the customer and business needs, build a holistic technology vision, strategy and practical transformation plan- addressing technology challenges but also increasing business impact, innovation and agility, addressing skills and org challenges.
. Challenge the technical status quo, inspire customer to a bolder technical vision and increase the velocity of shift to digital/cloud Address short, mid and long-term time horizons Work with customer, AWS leadership and all key stakeholders to create buy-in and joint ownership of transformation strategy and execution plan.
. Provide leadership to pull together and orchestrate all AWS technical resources (Solution Architects, Service lines, Service teams) to support customer success.
. Build a strategic eco-system of AWS consulting, integration and delivery and ISV partners to support the delivery of customer's digital transformation outcomes, increase satisfaction, and build a sustainable platform for sales growth.
. Advocacy - Represent the AWS technology strategy in external tech events, industry events, media.

Basic Qualifications :
. 8+ years of technology experience working in client facing role.
. 4+ years of experience in Cloud
. Ability to engage in cloud architecture customer workshops and best practice share.
. Demonstrated ability to build trust, engage at CIO/CTO/CISO levels.
. Ability to think strategically but also dive deep into details and drive execution.
. Experience in leading Solution Architects, cross-functional technical teams (direct /virtual)
. Excellent interpersonal, verbal and written communication and presentation skills
. Ability to work with ambiguity, leverage analytical, decision-making, problem solving, and negotiating skills to simplify and provide clarity to team members.
. Strong understanding and ability to leverage partner landscape - Global SIs, ISV's, etc.

Preferred Qualifications :
. Cloud Architect experience in ASEAN customer environment
. Experience in large scale on-prem to public cloud migration
. Knowledge of AWS Cloud services.

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer, and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, disability, age, or other legally protected status.",Internet/E-commerce,IT,Software Engineer/Programmer,05-03-2022,11 days ago
"Lead Software Engineer (AEM), IT – Digital Franchise Platform",The Great Eastern Life Assurance Company Limited,72000-108000 SGD Per Annum,Permanent Job,7-10 Years,Version Control  Css3  HTML  Soap  REST  Agile  Javascript  Sdlc  Tuning  Angular  Ansible  Business Requirements  Articulate  Financial Services ,"Job Purpose
You are responsible for designing and developing comprehensive solutions on Adobe Experience Manager (AEM) platform, that meet business requirements. You will need to partner with key roles (e.g. project managers, business analysts, vendors etc.) to craft solutions that are aligned to architecture standards and principles, leverage common solutions and services and meet timeline and financial targets.
The Job
Strong experience in designing and developing content fragments, experience fragments, custom components, and page templates using the Adobe AEM platform to attain desirable business outcomes.
Good understanding of AEM best practices and is able to recommend and review solutions and be hands on in project implementation.
Experience with soap and REST APIs services.
Well versed with SDLC, Agile, CI/CD methodologies. Strong knowledge of Continuous Delivery, version control, branching strategy and code management.
Work with the various Business and IT stakeholders to create a detailed technical analysis analysis, outlining problems, and suggest solutions to fixes and enhancements.
Gather and analyze user requirements, and prepare detailed functional, technical and integration specifications & related documents with standards and procedures.
Work with delivery team to deliver system according to specification as well as track the tasks assigned to the team in meeting project schedule, quality.
Troubleshooting application issues, coding bugs, and bottlenecks.
Support BAU activities (security patching, deployment, etc) and ensure application performance meets the required SLA /SLO.
Conducting system performance tests.
Maintaining the security of all system applications.
To Support/execute implementation activities and support post implementation.
Provide Communication to all stakeholders to ensure deliverables are delivered.
Takes accountability in considering business and regulatory compliance risks and takes appropriate steps to mitigate the risks.
Maintains awareness of industry trends on regulatory compliance, emerging threats and technologies in order to understand the risk and better safeguard the company.
Highlights any potential concerns /risks and proactively shares best risk management practices.
Our Requirements
Minimum 8 years of experience on Adobe Experience Manager (AEM) v 6.x and above.
At least 4 years of hands on experience in development of content management solutions using AEM. Experience with Adobe on Cloud will be an added advantage.
AEM Frontend development: HTML/CSS, JSP, HTL, SPA with headless CMS.
AEM Backend development: Components & Templates development using Java/J2EE, OSGi, Sling framework.
AEM deployment: manage different deployment modes in AEM , setup and configure Dispatcher instances, Author / Publish instances.
AEM on Managed Services (AMS) with Cloud Manager.
Extensive experience of Front End Technologies: AJAX, JSTL, JSP, HTML, EXT JS, JavaScript, jQuery, CSS3, Bootstrap, Angular and VueJS..
Application performance monitoring and tuning experience is desired.
Worked with Agile and waterfall delivery methodologies.
Worked in a Continuous Integration/Continuous Delivery environment with strong appreciation of change/version control process and methodologies.
Worked with Automation tools (E.g. Selenium, SOAPUI, Bamboo, Jenkins, Ansible, Marvin, Github, Bitbucket, etc.)
Working experience in a financial services industry and/or operating under strict regulatory constraints is an advantage.
Problem solver with ability to see things in multiple angles, constantly challenge the norm and constantly looking for better solutions to problems.
Strong presenter being able to articulate differentiated value to a wide range of audiences.
Independent team member being able to make judgements calls in a fast-changing environment with limited or ambiguous information.
High level of integrity, takes accountability of work and good attitude over teamwork.
Takes initiative to improve current state of things and adaptable to embrace new changes.
About Great Eastern
Established in 1908, Great Eastern places customers at the heart of everything we do. Our legacy extends beyond our products and services to our culture, which is defined by our core values and how we work. As champions of Integrity, Initiative and Involvement, our core values act as a compass, guiding and inspiring us to embrace the behaviours associated with each value, upholding our promise to our customers - to continue doing our best for them in a sustainable manner.
We work collaboratively with our stakeholders to look for candidates who exhibit or have the potential to embrace our core values and associated behaviours, as these are the key traits that we expect from our employees as they develop their careers with us.
We embrace inclusivity, giving all employees an equal opportunity to shine and play their role in exploring possibilities to deliver innovative insurance solutions.
Since 2018, Great Eastern has been a signatory to the United Nations (UN) Principles of Sustainable Insurance. Our sustainability approach around environmental, social, and governance (ESG) considerations play a key role in every business decision we make. We are committed to being a sustainability-driven company to achieve a low-carbon economy by managing the environmental footprint of our operations and incorporating ESG considerations in our investment portfolios; improving people's lives by actively helping customers live healthier, better and longer; and drive responsible business practices through material ESG risk management.
To all recruitment agencies: Great Eastern does not accept unsolicited agency resumes. Please do not forward resumes to our email or our employees. We will not be responsible for any fees related to unsolicited resumes.",Other,Finance & Accounts,Other Finance & Accounts,16-03-2022,9 days ago
"Senior Software Engineer, Planning & Controls",Motional Singapore Pte. Limited,114000-192000 SGD Per Annum,Permanent Job,5-7 Years,Software Engineering  Javascript  Software Design  Software Development  C++  Mentoring  Automobile  Localization  Interpersonal Skills  vehicles  Transportation  Robotics  Creative Thinking  Linkedin  motions  Ability To Learn ,"Motional is a driverless technology company making self-driving vehicles a safe, reliable, and accessible reality.
The Motional team is made up of engineers, researchers, innovators, dreamers and doers, who together are creating a first-of-its-kind technology with the potential to transform the way we move. We're behind some of the industry's largest leaps forward, including the first fully-autonomous cross-country drive in the U.S, the launch of the world's first robotaxi pilot, and operation of the world's most-established public robotaxi fleet.
As a leader in an emerging industry that has the promise of creating safer, more reliable and accessible transportation for all, it's imperative we have a diverse workforce, create an inclusive culture, and understand the communities we operate in around the world.
Strategically formed by Hyundai Motor Group and Aptiv, Motional is fundamentally changing how people move through their lives. Headquartered in Boston, Motional has operations in the U.S and Asia. For more information, visit www.Motional.com and follow us on Twitter, LinkedIn, Facebook, Instagram and YouTube.
We are looking for a Senior Software Engineer with a background and passion in robotics motion planning & controls to apply innovative solutions for our autonomous vehicles. In this role you will perform ground breaking research, generate optimization algorithms, and software development to generate safe, comfortable, and intuitive autonomous vehicle motions.
What You'll Do:
Develop clean software for the planning control modules that interfaces other modules Localization, perception and so on to achieve comfortable self-driving.
Collaborate with planning control experts and experienced roboticists on cutting edge algorithms from design, prototyping, testing, deployment, to production.
Contribute robust and scalable code that enables rapid exploration and evaluation of different motion planning approaches and algorithms.
Show initiative and be a valued team member in our innovative, fast-paced, entrepreneurial environment where cooperative teamwork is the norm.
Required Skills and Background
Bachelor's degree or higher in Computer Science or relevant field.
5-8+ years of software development experience.
Modern C++ (i.e. C++11, C++14, C++17) development experience in a Unix/Linux environment.
Advanced knowledge of software engineering principles including software design, source control management, build processes, code reviews, testing methods. Coaching and mentoring for software engineers.
Experience in safety-critical applications and hard real-time constraints.
Strong problem-solving skills and ability to learn.
Strong communication and interpersonal skills.
Flexible and creative thinking.
Bonus
Experience working on robotics systems and with roboticists and researchers.
Experience with Bazel and Jenkins or other CI tools or cloud-based applications
Knowledge in automobile, controls theory and other related robotics fields.
Python/Matlab experience.
In return you can expect
The opportunity to contribute to cutting edge research that will be implemented on autonomous vehicles driving on public roads
Work in an office filled with extremely self-driven and smart engineers and researchers from over 40 countries
An office culture that cares about more than just work",Other,Manufacturing/Engineering/R&D,Other Production/Engineering/R&D,16-03-2022,8 days ago
Digital Risk Solutions - Associate,Pwc Digital Services Pte. Ltd.,48000-66000 SGD Per Annum,Permanent Job,0-1 Years,Data Analytics  Management Skills  Analytical Skills  Business Acumen  Business Advisory  Project Management  Communication Skills  Presentation Skills  Consulting  Technology ,"We believe that challenges are better solved together. That's why you'll join a diverse, global community of solvers - an unexpected mix of people that come together to build trust in society and solve important problems. With us, you are encouraged to lead with your heart and values, and where your unique skills are developed and put to work in unexpected and exciting ways, superpowered by technology.
Our Risk Assurance Practice provides an invaluable safeguard in today's complex operating environment with insights and independent assurance. We work with clients to deliver business control to help them to protect and strengthen every aspect of their business from people to performance, systems to strategy, business plans to business resilience. We help clients manage, mitigate and control risks from potential cybersecurity breaches to possible breaks in the supply chain. We assess and prepare businesses by looking into their technology, finance, data analytics, regulatory requirements, data security and privacy, internal audit, and the third parties our clients rely on, to help clients deliver quality results and meet their strategic objectives.
A career within Digital Risk Solutions, will provide you with the opportunity to be responsible for developing innovative digital solutions to address risks and issues that the clients of PwC are facing. You'll focus on enhancing our risk services related to business strategy, process engineering, technology solutioning, people and change management.
How will you value add
You will work with a team of problem solvers and Subject Matter Experts, helping to solve complex business issues from strategy to de-risk execution. PwC Professional skills and responsibilities for this management level include but are not limited to:
Acting as a trusted advisor to project sponsors, program directors and executives in relation to programs of work and transformation activity
Helping our clients gain confidence that key transformation projects and programs are aligned to their strategic outcomes, are on track and deliver the required quality of output
Being part of a team that performs services including (but not limited to) review/recommend programmes conducting deep dives and health checks across lifecycle of the Transformation; manage and integrate programmes where necessary to enable the success of the initiative and conduct project recovery to course correct programmes (e.g., programme readiness review, functional review and technical review )
In a highly structured and presentable manner, identify and effectively report any issues and recommendations for improvement to clients, as well as drafting the related sections of formal reports
Stay abreast the local and national business and economic issues to make sound recommendations to client problems
Able to build trusted relationships. Collaborate effectively with team members and external stakeholders. Work effectively in different teams for varying periods of time building good working relationships with both colleagues and client personnel at all levels.
Seek opportunities to learn about other cultures and other parts of the business across the Network of PwC firms
Invite and provide evidence-based feedback in a timely and constructive manner for own and others development improvements
About You:
Final year Actuarial Science, Business Analytics, Computer Science, Computer Engineering, Economics, Engineering, Information Systems, Sciences, Mathematics, Statistics, Physic or other related disciplines that possesses an analytical and quantitative component student from a reputable local university
Business consultancy and advisory experience - process mapping and analysis, Target Operating Model, Strategy will be advantageous.
A passion for technology and demonstrates strong analytical and project management skills
Demonstrates keenness and abilities (if any) in utilising automation & digitisation tools.
Comfortable working with large, complex data sets to build models and leveraging data visualisation tools to provide insights to stakeholders.
Experience in solution architecture (ie. Cloud, application development and integration)
Project Management qualifications (e.g. MSP, Prince2, MAPM, MoR, Agile, Scrum)
Architectural qualification/ certification e.g TOGAF, Zachman
IT Service Management certification e.g. ITIL, COBIT
Functional expertise in Enterprise Apps (e.g. CRM, Billing, SCM, or ERP systems)",Other,IT,Other Software/Hardware/EDP,16-03-2022,8 days ago
"Officer, Operations Analyst",Merrill Lynch Global Services Pte. Ltd.,60000-120000 SGD Per Annum,Permanent Job,2-5 Years,Ariba  Oracle  Excel  Accounts Payable  Managing invoices  Investment Banking  Bank Reconciliation  Banking  Concur  Financial Services ,"Your background
Spoken and written English, additional language such as either Thai, Korean, Japanese, Mandarin, Bahasa Indonesia, Bahasa Malaysia would be advantageous
as the role supports the APAC region.
At least 3 years of AP experience, preferably shared service module
Good knowledge of vendor setup and OFAC screening
Good knowledge of Ariba (for handling vendor/3rd party invoices)
Good knowledge of Concur (employee reimbursement)
Familiar with Oracle or Oracle Cloud (for financial adjustment/reconciliation)
Knowledge of Microsoft products, such as Excel, Word, Access, PowerPoint
Good team player
What you can expect
Corporate Account Payable (CAP) role based in Singapore supporting 11 APAC countries, Australia, Hong Kong, Japan, Korea, Taiwan, Thailand, China, Indonesia, Malaysia and Philippines. The CAP team consists of subject matter experts from various APAC countries who handle the daily client queries, vendor setup and maintenance, daily operations and corporate card related matters. We are seeking a candidate who has Accounts Payable experience handling APAC countries, vendor setup and maintenance, invoice and employee reimbursement processing, and other daily and adhoc tasks.
What you will do
Vendor setup and maintenance:
Perform OFAC relationship screening
Vendor setup in Oracle
Maintenance update bank account, address in the system
Client Services:
Handling of client (both internal and external) inquiries like system navigation and general inquiries through group mailbox and helpdesk hotline
Handle corporate card administration (card applications, increase of credit limit) & cancellation
Operational tasks:
Vendor and 3rd party invoices:
Handling research and call back queue for invoices in respective Ariba queues.
Co-ordinate with the support teams in US/India to check and investigate & liaise with Line of Business (LOB) or vendors for further details if required
Follow-up weekly unapproved invoices/aging items with LOBs for settlement
Follow-up with weekly exposure report (related to bank reconciliation items)
Handle invoice submission through mailbox. Arrange invoice to push to filenet
Perform invoice indexing in Ariba
Perform AP Reviewer task to ensure correct withholding tax apply to the vendor invoices
Follow-up weekly unapproved invoices with Line of Business to ensure invoices are settle in timely manner
Corporate Card administration:
Process refund on corporate card and to necessary reclassification and/or adjustment
Follow-up weekly unapproved/unassigned charges with cardholders to submit the reports in timely manner
Other adhoc tasks:
Adhoc training with employees
Provide coverage for other countries under Singapore Hub
About Bank of America
Our purpose as a firm is to make financial lives better, through the power of every connection. Across the world, we partner with leading corporate and institutional investors through our offices in more than 35 countries. In the U.S. alone, we serve almost all of the Fortune 500 companies and approximately 67 million consumer and small-business clients. We provide a full suite of financial products and services, from banking and investments to asset and risk management. We cover a broad range of asset classes, making us a global leader in corporate and investment banking, sales and trading.
Connecting Asia Pacific to the world
Our Asia Pacific team is spread across 19 cities in 12 markets. We are focused on connecting Asia to the world and the world to Asia, using our global expertise to ensure success is shared between us, our clients and our communities. Our regional footprint covers 12 currencies, more than a dozen languages and five time zones, placing us firmly among the region's leading financial services companies.",Other,"Finance & Accounts , Banking","Product Manager - Auto/Home/Personal Loan , Other Finance & Accounts",16-03-2022,8 days ago
"Officer, Operations Analyst",Merrill Lynch Global Services Pte. Ltd.,60000-120000 SGD Per Annum,Permanent Job,2-5 Years,Ariba  Oracle  Excel  Accounts Payable  Thai Language  Tax  Investment Banking  Risk Management  Bank Reconciliation  Banking  Concur  Financial Services ,"Your background
Spoken and written English and Thai language for daily support and process invoices in Thai. Additional languages would be advantageous
At least 3 years of AP experience, preferably shared service module
Good knowledge of Ariba (for handling vendor/3rd party invoices)
Good knowledge of Concur (employee reimbursement)
Familiar with Oracle or Oracle Cloud (for financial adjustment/reconciliation)
Good knowledge on Thailand tax system, for both manual and e-filing system. Decent knowledge could be considered
Knowledge of Singapore, Australia, Korea, Japan, Malaysia, Indonesia tax systems will be advantages
Knowledge of Microsoft products, such as Excel, Word, Access, PowerPoint
Good team player
What you can expect
Corporate Account Payable (CAP) role based in Singapore supporting Thailand and Hong Kong. The CAP team consists of subject matter experts from various APAC countries who handle the daily client queries, daily operations and corporate card related matters. We are seeking a candidate who has Accounts Payable experience handling Thailand VAT & WHT filing, invoice and employee reimbursement processing, and other daily and adhoc tasks. In addition they will support Hong Kong support.
What you will do
Thailand Client Services:
Handling of client (both internal and external) inquiries like system navigation and general inquiries through group mailbox and helpdesk hotline
Handle corporate card administration (card applications, increase of credit limit) & cancellation for Thailand
Thailand Operational tasks:
Vendor and 3rd party invoices:
Handling research and call back queue for invoices in respective Ariba queues.
Co-ordinate with the support teams in US/India to check and investigate & liaise with Line of Business (LOB) or vendors for further details if required
Follow-up weekly unapproved invoices/aging items with LOBs for settlement
Follow-up with weekly exposure report (related to bank reconciliation items)
Handle invoice submission through mailbox. Arrange invoice to push to filenet
Perform invoice indexing in Ariba
Perform AP Reviewer task to ensure correct withholding tax apply to the vendor invoices
Follow-up weekly unapproved invoices with Line of Business to ensure invoices are settle in timely manner
Monthly Tax filing:
Monthly tax filing (both VAT & WHT) for local Thailand invoices and foreign vendor invoices
Monthly financial adjustment/reconciliation:
Monthly reconciliation and reclassification of cost centres after tax payment
Corporate Card administration:
Process refund on corporate card and to necessary reclassification and/or adjustment
Follow-up weekly unapproved/unassigned charges with cardholders to submit the reports in timely manner
Other adhoc tasks:
Adhoc training with employees
Provide coverage for other countries under Singapore Hub
About Bank of America
Our purpose as a firm is to make financial lives better, through the power of every connection. Across the world, we partner with leading corporate and institutional investors through our offices in more than 35 countries. In the U.S. alone, we serve almost all of the Fortune 500 companies and approximately 67 million consumer and small-business clients. We provide a full suite of financial products and services, from banking and investments to asset and risk management. We cover a broad range of asset classes, making us a global leader in corporate and investment banking, sales and trading.
Connecting Asia Pacific to the world
Our Asia Pacific team is spread across 19 cities in 12 markets. We are focused on connecting Asia to the world and the world to Asia, using our global expertise to ensure success is shared between us, our clients and our communities. Our regional footprint covers 12 currencies, more than a dozen languages and five time zones, placing us firmly among the region's leading financial services companies.",Other,"Finance & Accounts , Banking","Product Manager - Auto/Home/Personal Loan , Other Finance & Accounts",16-03-2022,8 days ago
Sales Executive,"Blackline Systems, Pte. Ltd.",129996-162000 SGD Per Annum,Permanent Job,5-7 Years,Enterprise Software  Saas  Negotiation  tactics  Sales  Interpersonal Skills  Healthcare  Cold Calling  Selling  Accounting  Customer Focus  Team Player  Customer Service  Business Development ,"BlackLine, a rapidly growing financial software company, is looking for a Sales Executive. The ideal candidate would have prior experience selling enterprise software solutions to CFOs and Controllers of large corporations with annual revenue greater than $750M.
BlackLine is an employer of choice and offers robust compensation, great benefits and promotes a healthy work-life balance.
It's fun to work in a company where people truly believe in what they're doing!
At Blackline, we're committed to bringing passion and customer focus to the business of enterprise applications.
Since being founded in 2001, BlackLine has become a leading provider of cloud software that automates and controls the entire financial close process. Our vision is to modernize the finance and accounting function to enable greater operational effectiveness and agility, and we are committed to delivering innovative solutions and services to empower accounting and finance leaders around the world to achieve Modern Finance.
Work, Play, and Grow at BlackLine!
Your Impact:
Prospect daily for new logo business and also within the assigned install base accounts
Assist in establishing effective sales strategies and tactics that result in new business generation and expanding current business within assigned territory.
Schedule and complete weekly activities which include cold calling, phone prospecting, and face-to-face meetings.
Document daily activity in SalesForce to track performance.
Update sales business plans on a monthly basis to optimize sales results
Work closely with other departments and support staff to assist with coordination of RFPs, demos, legal contracts, implementation of software, and ensure client satisfaction.
Achieve annual sales targets and average monthly revenue quotas on a consistent basis.
What You'll Bring:
5+ years of experience selling enterprise, finance/accounting, and/or SaaS solutions
People-oriented professional with strong relationship building skills and a proven track record of growing a territory
Ability to be a knowledgeable adviser to clients and prospects with a well-developed consultative selling style
Experience and market knowledge in India and/or Indonesia will be highly regarded
Proven history of meeting quota consistently
Excellent verbal and written communication skills
Demonstrated success in understanding the Value-Based sales cycle (Discovery to Close)
Strong negotiation skills
Must be able to travel up to 50% of the time
Adhere to the highest standards of integrity and professionalism
We're Even More Excited If You Have:
A strong background in selling into the CFO's organization and Accounting/Finance departments
Experience selling SaaS software to large corporations
Bachelor's degree
Thrive At BlackLine Because You Are Joining:
A technology-based company with a sense of adventure and a vision for the future. Every door at BlackLine is open. Just bring your brains, your problem-solving skills, and be part of a winning team at the world's most trusted name in Finance Automation!
A culture that is kind, open, and accepting. It's a place where people can embrace what makes them unique, and the mix of cultural backgrounds and varying interests cultivates diverse thoughts and perspectives.
A company that believes in providing the best possible service to its clients and that starts with offering amazing perks to its employees. These perks include 100% coverage for healthcare, vision, and dental, 401(k) matching, ESPP, food, drinks, games, and so much more!
A culture where BlackLiners continued growth and learning is empowered. BlackLine offers a wide variety of professional development seminars and inclusive affinity groups to celebrate and support our diversity.
*Full vaccination required for purpose of planning deployment at the workplace",Other,IT,Other Software/Hardware/EDP,16-03-2022,8 days ago
Consultant/Senior Consultant - Salesforce/CRM Developer - SG,Deloitte,Not Specified,Permanent Job,3-8 Years,,"At Deloitte, we offer a unique and exceptional career experience to inspire and empower talents like you to make an impact that matters for our clients, people and community. Deloitte offers you a highly inclusive, collaborative workplace and unrivalled opportunities to realize your full potential. We are always looking for people with the relentless energy to push themselves further, and to find new avenues and unique ways to reach our shared goals.
Work you will do
This role sits within the Customer and Marketing (C&M) team of Deloitte Southeast Asia, which is a part of Deloitte that uses technology and creativity to better connect the customer with the business.
Better known as Deloitte Digital, we use emergent technology to imagine, deliver, and run entirely new business futures. We create innovative ventures, digital platforms, and more meaningful experiences.
As part of Digital Customer Team, you will leverage insight-driven strategies and advanced technology solutions to energize sales and service operations for digitally powered growth and enhance our client's customer relationships with immersive experiences powered by leading digital arts. Eighty percent of the customer moments that make up their brand happen in the sales and service experience. We not only help our clients to make those memorable for their customers, but we integrate their whole business around those moments-whether it's a trip into their supply chain, logistics, and fulfilment, or advancing the customer mind-set of their employees and partners.
You will:
. Design and develop salesforce solutions based on customer requirements
. Implement User Stories in an agile approach for CRM Systems or Salesforce applications.
. Analyses technical requirements and translates them into implementable application designs and configurations. Evaluates possibilities with different technologies and platforms
. Understand client business process and potential constraints (budget, timeline, expertise, etc.) to define optimal and reasonable project scope and expectations
. Create and defend solution estimate and SOW
. Implement an interface to an already existing Community Cloud Application in order to retrieve data
. Coordinate with Solutions Architects on integration, and data consultants, and others, as needed, for specific technical design requirements
Enough about us, let's talk about you
If you are someone with:
. Tertiary qualification in a relevant software or engineering discipline.
. Minimum 3-8 years of experience and expertise in CRM systems and or Salesforce technical architecture and solutions design and knowledge of the wider Salesforce ecosystem. Relevant certification(s) on the technical will be a plus.
. Minimum 3 three full-lifecycle Salesforce development, with strong expertise in at least two of the following areas/modules:
o Sales Cloud
o Service Cloud
o Custom / App Cloud
o Force.com
o Siebel CRM/Oracle CRM/Microsoft CRM
. Experience implementing CPQ technologies (Financial Services Cloud, Calliduscloud, Big Machines, Apttus, Cameleon) will be an advantage.
. Experience with system configuration using workflows, approval processes, custom objects, validation rules, formulas, process builder, flows and Data Loader.
. Drive and determination to continually learn new things and develop yourself.
. A natural team player who enjoys working with others to solve problems and sharing knowledge.
. Willing to push the technical limits and find the best solution for the business and our customers.
. Drive, tenacity, client focused and results oriented.
. An appreciation of the consulting lifestyle and ability to travel (both locally and abroad) is a pre-requisite to fit to our short-term and long-term project assignment.

________________________________________
Next Steps

So what are you waiting for Join the winning team now.
Due to volume of applications, we regret only shortlisted candidates will be notified.",Banking/Accounting/Financial Services,IT,Software Engineer/Programmer,05-03-2022,11 days ago
7104-Software Engineer [Entry Level],The Supreme Hr Advisory Pte. Ltd.,36000-52800 SGD Per Annum,Permanent Job,0-2 Years,Devops  Software Engineering  MySQL  Agile  Javascript  Sql  Python  Software Testing  Continuous Integration  Java  Api  Databases  Linux  Software Development  C++  Pipelines  Team Player ,"Singapore Based
Attractive Salary Package
Company Benefits & Incentives
Career Progression Opportunities
Responsibilities
Attend DevSecOps, Continuous Integration (CI), Continuous Deployment (CD) and Cloud training.
Submit assignments and go through technical evaluation after the training.
Work with software development team/project team to implement DevOps Methodology.
Setup, deploy and maintain DevOps tools.
Perform and automate deployment and security hardening of infrastructure and applications.
Create CI/CD pipelines, build scalable infrastructure and applications using latest technologies.
Integrate software testing, software deployment, security tools in the CI CD pipelines.
Work closely with customer team to onboard their applications to DevOps methodology.
Create and maintain application/infrastructure monitoring and health check of the systems.
Day-to-Day operations activities such as log/ application/infrastructure/performance monitoring, backup and restore, database deployment, rollback and maintenance of applications/Infrastructure.",Other,IT,Other Software/Hardware/EDP,16-03-2022,10 days ago
