jobTitle,jobLocation,applicantsCount,viewsCount,jobPosterProfileUrl,postedAt,appliesClosed,applyUrl,jobDescription,remoteAllowed,companyName,companyUrl,matchedSkills,jobFunctions,jobIndustries,appliesClosedAt,jobType,jobUrl,jobImageUrl,timestamp,query,error
Innovation Manager,"Singapore, Singapore",112,390,,2022-03-07T00:36:20.000Z,false,https://www.linkedin.com/job-apply/2944325700,"Business Accelerator - Manager
What is a Business Accelerator? Think of it as a Digital Enabler/Consultant sort of position, where you will be enabling new business models, creating innovation, and enhancing current processes. You’ll be working in a dedicated Business Acceleration team for a major international brand.
Multiple openings available, for junior and senior managers. The salary range for these roles are $5500-10000. 
The ResponsibilitiesTake ownership of the vision and roadmap for products throughout the entire lifecycleCreate an innovation area to manage and develop new business ideasStay up to date on cutting edge technologies and cloud native servicesDrive adoption of new digital initiatives across business unitsStay aligned to customer needs and potential changes within the product spaceCreate user stories, perform user acceptance testing, and implement proper rollout managementVisualize, analyze, and render data in a presentable way to managementBuild and maintain stakeholder relationships. Ensure adequate escalation of issues to managementDraft up and perform marketing pitchesWork alongside other technical team members, Innovation Architects, and Portfolio Managers to build stable productsThe RequirementsExcellent knowledge in digital processes & product strategyPast experience in IT consulting (plan/build/run) on infrastructure servicesExperience in IT Service Management and knowledge of toolsGreat communication skills for stakeholder management, presentations, and market discussionsKnowledge of modern automation technology trendsKnowledge of agile project development",false,Volt - International,https://www.linkedin.com/company/volt-international,,"Information Technology, Strategy/Planning","Automotive, Information Technology & Services",2022-04-06T00:36:19.000Z,Full-time,https://www.linkedin.com/jobs/view/2944325700/,https://media-exp1.licdn.com/dms/image/C560BAQGNp17662pKbg/company-logo_200_200/0/1599660069784?e=1655337600&v=beta&t=Baq6b2Cq6aExnvx5ZUUbxQMsjYN8eotNZpfdmQlGRmU,2022-03-15T20:07:30.685Z,https://www.linkedin.com/jobs/view/2944325700/,
Cloud Solution Architect,"Singapore, Singapore",13,163,,2022-03-10T10:39:20.000Z,false,https://phg.tbe.taleo.net/phg01/ats/careers/v2/viewRequisition?org=N3LLC&cws=37&rid=3211&source=LinkedIn&src=LinkedIn&gns=LinkedIn,"Life is different at N3. We are driven by our passions and propelled by our quest to innovate, thrive and learn. We are the tastemakers of technology, transforming the way the world works and shaping the future of business. We work hard. We play hard. We make moves. Here, success is no accident. It’s ours to grow.

N3, Part of Accenture, is a sales and marketing solutions firm dedicated to working with software and technology solutions providers. Our client base includes the world's leading brands and thier partner networks. N3 has sustained rapid growth since its founding in 2004.

We are a performance-based organization that rewards creativity, hard work, and success. N3 is not your typical corporate environment. Our business casual atmosphere and fast-paced workday make N3 a unique place to work.

 Is this role for you  ?
 Work with the latest development tools and some of the world’s most exciting companies to provide solutions to complex and interesting problem sets.  Work with and increase your cloud platform skills.  Empower and train customers and teams on cloud platforms.  Get paid to do what you do would do for fun, help companies produce great software and solve problems others could not.  Hear about the latest and greatest cloud innovations before they are released to the public. 

 The opportunity  :
 We provide training on our clients’ cloud platforms for the right candidates.  We provide the latest client Software and tools.  We provide the facility to work from home for up to half the week.  We provide empowerment to help you contribute back to the development community and actively encourage contributions to the development community including Blogging and speaking events.  We pay for you to become cloud platform certified.  Work with world-class international teams.  Be challenged on a daily basis.  Learn about customer solutions and help them in their journey to the cloud. 

 Position Responsibilities  :
 Provide technical enablement to clients developing applications on a cloud platform.  Provide solution to complex problems on the cloud platforms.  Advise clients on the right cloud platform technologies to implement.  Set up development environments and replicate client problems.  Communicate in a clear and understandable manner with clients, using the appropriate level of technical language.  Train teams on cloud platforms and associated technologies.  Mentor other members of the team.  Own problems through to resolution.  Ability to successfully communicate with contacts via phone, email and instant message channels on a daily basis.  Appropriately communicate the business value of cloud computing and facilitate the successful assessment of the platform.  Work with clients around existing support programs to build roadmap and facilitate development of applications on a cloud platform.  Having good interpersonal skills and a positive attitude toward clients and coworkers.  Ability to identify customer budget, timeline, decision making processes and create buying vision with customer.  Communicating information about client conversations accurately and escalating to the appropriate levels where appropriate.  Daily time management and the ability to work independently or under supervision. 

 Requirements  :
 BS in Computer Science or local country equivalent.  3+ years of developer experience working with software development platforms; Open-Source Frameworks a requirement.  Desired coding languages are: python, java, node.js, Go.  Experience with micro services, server-less code, Docker containers, Kubernetes orchestration framework a plus  Continuous integration/continuous delivery (CI/CD), package deployments, possibly using Kubernetes Helm a plus.  Experience coding mobile applications or gaming applications, including real-time analytics, offline functionality would be very desirable.  Understanding of big data, data science, machine learning and knowledge of R, Python, TensorFlow for training Machine Learning models projects highly desirable.  Understanding of Hadoop, Hive, HiveSQL, Spark a plus.  Experience with IoT sensors, message queues, defining pipelines using Apache Beam very desirable.  Database expertise (MySQL, SQL Server, Oracle) a plus.  Have successfully designed and delivered secure cloud solutions for organizations and earned a reputation for designing cloud deployment strategies that mitigate risk while meeting infrastructure, employee, customer and budgetary needs would be welcome but is not a requirement.  Client cloud platform experience highly desirable.  Must be able to lead by example.  Literate understanding of cloud computing and capable of practicing and describing the cloud paradigm.  Ability to have technical conversations at a Cloud Technical Architect Level regarding the appropriate technologies for the proposed solution.  Has excellent working knowledge of software architecture.  Has excellent working knowledge of services-based architecture. Microservices a plus.  Can debug and diagnose complex problems.  Excellent oral, written and verbal communications skills are required.  The ability to learn quickly and retain knowledge is required.  Strong interpersonal skills and a high level of integrity required.  Candidates who are self-motivated and have a strong work ethic are required.  Must be able to multi-task effectively.  English & Japanese languages required for the business needs. 

Data Protection Requirement
Adhere to all N3 Data Protection policies, standards, and procedures per your role. Take required continuing education courses in Data Protection at N3 for your role.

Equal Employment Opportunity

N3 recruits, hires, and promotes for all positions without regard to race, religion, color, national origin, gender, age, sexual orientation, gender identity and/or expression, handicap or veteran's status. All terms and conditions of employment such as compensation, benefits, work assignment, availability of facilities and privileges of employment are administered on the same basis of equality.",false,N3,https://www.linkedin.com/company/n3,,"Engineering, Information Technology",Management Consulting,2022-04-17T21:02:21.000Z,Full-time,https://www.linkedin.com/jobs/view/2920903990/,https://media-exp1.licdn.com/dms/image/C4D0BAQGXLJ0dBBHn3g/company-logo_200_200/0/1603281146792?e=1655337600&v=beta&t=mNiMAtjjE48c_hJB2bkgGwgV13fwKEwX8j2l9kOdL1E,2022-03-15T20:07:33.789Z,https://www.linkedin.com/jobs/view/2920903990/,
S&PP Analytics Associate - SEA,"Singapore, Singapore",2,313,,2022-03-03T10:22:30.000Z,false,https://www.accenture.com/sg-en/careers/jobdetails.aspx?id=R00075487_en&src=LINKEDINJP,"About Accenture

Accenture is a global professional services company with leading capabilities in digital, cloud and security. Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Interactive, Technology and Operations services—all powered by the world’s largest network of Advanced Technology and Intelligent Operations centres. Our 506,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries. We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and communities. Visit us at www.accenture.com.

Sales & Pricing Performance provides end-to-end sales and pricing effectiveness, sales operations, and analytics services. S&PP partners with teams around the world to deliver insights, improve acumen and win profitable deals.

Responsible for providing MU/CG leadership sales-related analysis and advice across all aspects of Sales & Pricing Performance services, leveraging standard tools where available. Must be able to interpret data and communicate insights in a crisp and concise storyline. Assist S&PP Analytics lead & Business Partners in driving efforts across multiple S&PP service areas.

Primary responsibilities include: 

Provide insights on our sales performance, including underlying trends/key drivers, across all S&PP services

Team across enterprise functions and the sales organization to achieved shared objectives

Direct the work of downstream resources to answer business questions and support S&PP initiatives

Influence the design of CoE-provided analytical models and standard reporting to better address the local needs of the business (MU/CG/Service)

Design & provide training to leadership & account teams on how to leverage S&PP tools to understand & improve sales performance

Work closely with S&PP Business Partners and other team members to manage and industrialize solutions

Analysis skills: researches, synthesizes, and interprets data: EXPERT

Metrics Definition and Usage: ADVANCED

Predictive Modeling: INTERMEDIATE

Collaboration, facilitation skills: EXPERT

Oral & written communication skills: EXPERT

Understanding of Accenture sales and finance concepts: ADVANCED

Excel and PowerPoint: ADVANCED

A Minimum of 6 years of experience, which may include:

Experience working alongside Senior Accenture Leadership (CG leads, MU Services leads, MU leadership, or similar roles)

A Minimum of 2 years of experience using MMS (salesforce), MMB, Qlik, Tableau

A Minimum of 4 years of experience in MS Excel

A Minimum of 2 years of experience in creating leadership-ready analysis

A Minimum of 2 years of experience in Analytics experience in Sales, Pricing, Finance or related field

Good to have:

Understanding of Accenture sales process and systems, business model

Strong oral and written communications skills

Accuracy and attention to detail

Ability to prioritize own workload and manage downstream stakeholders and resources

Quality assurance/thoroughness

Ability to work under minimal supervision and guidance

Ability to work effectively in a remote, virtual, global environment

Other Requirements

Must be flexible to support the working hours for the assigned Market Unit or other business area

Must be flexible with work hours according to shifting business needs

Must have excellent internet connectivity and distraction-free environment for working at home, in accordance with local guidelines

May be required to travel

",false,Accenture Southeast Asia,https://www.linkedin.com/company/accenture-sea,,"Research, Strategy/Planning",Information Technology & Services,2022-04-10T20:28:05.000Z,Full-time,https://www.linkedin.com/jobs/view/2912985991/,https://media-exp1.licdn.com/dms/image/C4D0BAQGISrtgx4-2Hg/company-logo_200_200/0/1603952174119?e=1655337600&v=beta&t=iymq2JlZaGFEkZbcUt-0JMqHmTptCx312NTj9j-MgmQ,2022-03-15T20:07:36.684Z,https://www.linkedin.com/jobs/view/2912985991/,
"Senior Customer Solutions Manager, Global Financial Services","Singapore, Singapore",2,48,,2022-03-11T22:46:11.000Z,false,https://www.amazon.jobs/jobs/1979139/senior-customer-solutions-manager-global-financial-services?cmpid=SPLICX0248M&utm_source=linkedin.com&utm_campaign=cxro&utm_medium=social_media&utm_content=job_posting&ss=paid,"Job Summary

DESCRIPTION

Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud platform, offering over 175 fully featured services from data centers globally. Millions of customers—including the fastest-growing startups, largest enterprises, and leading government agencies—are using AWS to accelerate innovation, become more agile, and lower costs.

At AWS we value critical thinking, self-motivation, and the ability to deal with ambiguity. You are detail oriented, have excellent problem-solving abilities, and an exemplary communicator. Your technical expertise and operational excellence will influence your decisions and help drive robust customer solutions. We love people who innovate, use data to make decisions, and can express themselves thoughtfully. We want you to be passionate about delivering a great customer experience, and to love to reach and exceed goals.

AWS Customer Solution Managers (CSM) serve our customers as trusted advisors, applying experience and industry thought leadership to optimize our customers’ cloud journey, scaling adoption, and realizing the transformative value of building and inventing in the cloud.

Our Customer Solutions Management team helps customers transform IT and grow their business using AWS cloud technology. As a change agent championing customer success, you will be responsible for guiding and advancing AWS customers with their multi-year journey to the cloud. Leveraging your industry experience and technical acumen, you will work with teams across AWS to drive strategy, accelerate customer’s journey to the cloud, drive adoption and expansion of customer’s footprint on AWS.

Guided by customer’s strategy, CSMs are obsessed with accelerating our customer’s cloud journey, while maximizing customer value from customer’s investment in AWS. Day-to-day, CSMs find a balance between time spent on customer relationships and influence, time engaging with internal AWS teams in support of their customer-facing work, and orchestrating execution and outcomes across the extended AWS teams.

Successful candidates are motivated by the customer's long-term success, have a mix of technical and business expertise, are data and detail driven, and have experience delivering large-scale transformative programs. You are a proven leader with the ability to gain stakeholder buy-in, communicate confidently at both the executive and team levels. You collaborate with a wide range of technical and non-technical teams, while navigating across geographical and organizational boundaries. You are a natural problem solver who steers ambiguity and leads autonomously.

Key job responsibilities

The Successful Candidate Will
 Orchestrate a near, mid, and long-term vision and strategy for the overall customer’s cloud transformation by collaborating with the customer and the AWS team Demonstrate excellent customer engagement skills through all levels of an organization and develop long term relationships based on excellence Maintain a broad and in-depth knowledge and understanding of existing and developing technologies as it relates to cloud computing, to unlock opportunities for customers Possess a strong background in change management and incorporating organizational change best practices seamlessly into project delivery Accelerate customer adoption through education and enablement Collaborate with customers in identifying and prioritizing high business impact use cases for AWS service adoption as well as best practice implementations Manage time efficiently and align and engage required Customer, AWS, and Partner teams to accelerate customer’s cloud journey Be a thought leader across Amazon organizations to knowledge share success mechanisms, mentor junior CSMs, and impact industry trends

Basic Qualifications
 10+ years of experience delivering technology initiatives and customer-facing experience delivering technology enabled transformations. Experience in a customer-facing role (or equivalent customer-supplier relationship within an enterprise organisation), engaging with customer executives, technologists and/or partners to solve business problems with advanced technologies Experience in a matrixed role leading technical and non-technical transformation project teams with a proven ability to work across broad functional teams Cross-functional leadership, collaboration, operations and data-driven problem solving Experience of Scrum or SAFe and/or PMP/PgMP Bachelor's degree or equivalent practical experience
Preferred Qualifications
 Knowledge of AWS Services and Solutions AWS Certification(s) with experience delivering AWS and/or other cloud services to realize business strategy Direct experience implementing cloud services including migrations and modernization projects Experience working with global financial services customers (Banking, Payments, Capital Markets, Insurance) Versed in Software DevOps and Cloud Operating Models Experience working within a public cloud sales organization

Company - Amazon Web Services Singapore

Job ID: A1979139",false,Amazon Web Services (AWS),https://www.linkedin.com/company/amazon-web-services,,"Project Management, Information Technology, Product Management","Computer Software, Information Technology & Services, Internet",2022-04-10T22:46:08.000Z,Full-time,https://www.linkedin.com/jobs/view/2966685400/,https://media-exp1.licdn.com/dms/image/C560BAQE_4UwvNNtNTQ/company-logo_200_200/0/1640205885683?e=1655337600&v=beta&t=MlDDChzrnrPCvlJTpz7hJgbAMGTzo2IhQ8UihPeCacE,2022-03-15T20:07:39.779Z,https://www.linkedin.com/jobs/view/2966685400/,
"Recruiter, Cloud Recruiting","Singapore, Singapore",226,1226,,2022-02-26T00:26:22.000Z,false,https://careers.google.com/jobs/results/114218170832560838-recruiter/?src=Online/LinkedIn/linkedin_us&utm_source=linkedin&utm_medium=jobposting&utm_campaign=contract,"Google will be prioritizing applicants who have a current right to work in Singapore, and do not require Google's sponsorship of a visa.

Minimum qualifications:
Bachelor's degree or equivalent practical experience. 2 years of experience working in staffing for a search company, recruitment agency, or in-house talent team.

Preferred qualifications:
Experience building and cultivating relationships with customers and advising Hiring Managers on talent/hiring.Experience solving complex problems and designing creative candidate pipeline strategies.Understanding of technical skill sets and the tools necessary to find them (e.g., Boolean search techniques, applicant tracking systems, etc.).Ability to solve complex problems and deliver significant impact as business partner.Ability to think globally, strategically, and objectively and translate data into actionable insights, strategies, and plans.Demonstrated accountability and integrity with an ability to build productive relationships across the business.

About The Job

Google is known for our innovative technologies, products and services — and for the people behind them. The Google Recruiting team focuses on providing an amazing experience to past, present and future Googlers. As a member of our recruiting team, you'll be charged with finding unique candidates who bring an entrepreneurial spirit, a sense of resourcefulness and a diversity of thought to all that they do. You will be responsible for guiding candidates through our hiring process and introducing them to the magic of working at Google. You are driven, eager and able to use your creative skills to develop lasting relationships with both candidates and hiring managers. You're also comfortable with numbers and can draw insights from analytics to make our hiring process smarter, friendlier and more efficient.

Great just isn't good enough for our People Operations team (known elsewhere as ""Human Resources""). We bring the world's most innovative people to Google and provide the programs that help them thrive. Whether recruiting the next Googler, refining our core programs, developing talent, or simply looking for ways to inject some more fun into the lives of our Googlers, we bring a data-driven approach that is reinventing the human resources field. You’ll play an essential role advancing a more diverse, accessible, equitable, and inclusive Google through our hiring, promotion, retention, and inclusion practices.

Responsibilities

Advocate for Diversity, Equity, and Inclusion (DEI) in the hiring process and ensure all candidate pipelines are representative of the talent market. Identify and drive process improvements which impact global Recruiting, candidates, and customers.Develop relationships with candidates, understanding their needs and connecting them to opportunities. Provide a proactive experience from application stage to offer. Guide and advise on the hiring processes. Provide consistent communication to customers and solutions that enable customers to seamlessly engage with staffing and our processes.Source, evaluate skill level, conduct efficient and professional interview/offer processes and closing of candidates. Build partnerships with Sourcing and Recruiting peers to ensure robust, representative pipelines.Create and implement a hiring strategy that emphasizes quality and diversity of hires, process efficiency, and solid customer management/candidate satisfaction.

Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form .",true,Google,https://www.linkedin.com/company/google,,Human Resources,"Information Services, Internet",2022-03-28T00:26:21.000Z,Full-time,https://www.linkedin.com/jobs/view/2931027974/,https://media-exp1.licdn.com/dms/image/C4D0BAQHiNSL4Or29cg/company-logo_200_200/0/1519856215226?e=1655337600&v=beta&t=GMJuIzcHetlO1s-W5krxB3_GUon47tx0kNZX6eqNGR0,2022-03-15T20:07:43.151Z,https://www.linkedin.com/jobs/view/2931027974/,
Data Scientist - Singapore,"Singapore, Singapore",19,108,,2022-01-18T07:30:01.000Z,false,https://grnh.se/5580a6e73us,"About MOLOCO

Moloco is a machine learning company that enables businesses to unleash the power of their own data for fast, sustainable growth and performance through the advertising ecosystem. Our technology is best-in-class as we received the SMARTIES X silver award for Machine Learning and AI and were named the Cross-Industry Winner for Google Cloud Customer Awards. Moloco is in hyper-growth mode, ranked #91 among Deloitte's 2021 Fast 500, and recently certified by 91% of the company via Great Places to Work. There isn't a better time to join this innovative team in our Silicon Valley HQ or our offices in San Francisco, Seattle, London, Seoul, Singapore, China, and Tokyo.

MOLOCO seeks passionate and self-starting data scientists. MOLOCO is a Silicon Valley adtech startup powered by its in-house machine learning mobile ads optimization engine. We're in a hyper growth stage both in technology and business. Come work with top talents from Google, Amazon, Goldman Sachs, and other global tech companies.

About The Role

Data scientists at MOLOCO are generally in charge of finding gems from the deluge of our advertising data. You will be earning the privilege of dealing with petabytes of big data on a daily basis. Mining and analyzing those data plays a crucial role in development our ever-evolving advertising products. Data scientists are indispensable to Moloco business since application of derived knowledge to the ads campaign optimization drives our growth.

※ We will prioritize applicants who have a current right to work in Singapore, and do not require visa sponsorship.

What you'll do
Data mining: providing refined data as input to machine learning algorithms by closely working with data pipeline and machine learning infrastructure engineering teams.Data curation: integrating data from different sources including the first party mobile app data and some third party public data.Data analysis: analyzing and visualizing data from lots of mobile apps to provide insights to existing and future campaigns using standard tools including SQL and charting libraries.Data validation: verifying the first party data we obtain from ad exchange and the third party mobile app tracking solutions so that our campaign models get trained with accurate data.Campaign optimization: engaging in the lifecycle of campaigns from the initial lookalike model building to daily monitoring to advanced machine learning model building.

What you'll need to succeed
Strong analytical and problem-solving skills required.Great communication skills required, fluency in English preferred.Bachelor's degree in data science related field required, Master's degree preferred and PhD welcomed.Industrial Engineering, Statistics, Economics and Computer Science majors preferred.Experience in SQL or other data analytics language preferred.Knowledge in statistical machine learning models preferred.Programming experience with any language preferred.Ability to multi-task and manage multiple projects at a time while paying attention to detail.Fast learner and self-initiative personality.",false,Moloco,https://www.linkedin.com/company/moloco,,"Engineering, Information Technology",Marketing & Advertising,2022-03-14T07:30:01.000Z,Full-time,https://www.linkedin.com/jobs/view/2916696924/,https://media-exp1.licdn.com/dms/image/C560BAQHXRLc4fQXgLQ/company-logo_200_200/0/1588966606052?e=1655337600&v=beta&t=lXCROjXtcnvTSw-gOQhgi7lHhxEks6-P4cnQjEXPL9E,2022-03-15T20:07:46.692Z,https://www.linkedin.com/jobs/view/2916696924/,
Data Engineer (Trading),"Singapore, Singapore",46,240,https://www.linkedin.com/in/ACoAADPgSw8B3lzCLQrrmWq_qnKtgVBT47TST38,2022-02-17T13:41:55.000Z,false,https://www.linkedin.com/job-apply/2921677052,"About AAXWith offices in Hong Kong, Singapore, Dubai and Moscow, AAX is a fast growing exchange at the forefront of the digital assets industry. Built by a dedicated team of industry and financial technology experts, AAX’s mission is to make investing and trading digital assets accessible for every experience level. From convenient fiat and crypto transfers to intuitive trading, we arm users with everything they need to grow with the markets. Working at AAXCulturally we combine the best of startup culture (zero bureaucracy, ownership) and finance professionalism (dedication, integrity). This means you will learn quickly to be independent and be responsible for your own projects while getting advice and guidance from fellow professionals. We believe in providing the optimal environment and tools for you to excel in and enjoy your craft - agile working hours, designer office, and no more cheapo **** laptops (think Macbook Pros or top of the line Thinkpads for Windows/Linux). Responsibilities 
● Collaborate with trading applications and backend developers to advise and fulfill data requirements in terms of consistency, latency and scalability● Responsible for the implementation and maintenance of relevant database technologies and data quality to meet these data needs● Collaborate with existing data team to design and implement data synchronization ● Work with development team for the maintenance and enhancement of latency-sensitive market data feed components  Requirements ● At least 3 years' working experience in data engineering, database administration, AWS data solutions or relevant field● Proficient in Python, R, Julia (at least one), SQL, Linux and C++, Java or Rust (at least one)● Proficient in data pipeline development involving cloud data solutions such as Redshift, Snowflake or databases such as SQL, kdb+ or other time series databases● Experience in market data gateway protocols such as ITCH or socket and web socket programming or real-time messaging frameworks such as Apache Kafka, Aeron, Chronicle is highly desirable● Immediate availability is highly preferred",false,AAX,https://www.linkedin.com/company/aaxexchange,,"Engineering, Consulting, Information Technology","Financial Services, Internet, Banking",2022-03-19T13:41:55.000Z,Full-time,https://www.linkedin.com/jobs/view/2921677052/,https://media-exp1.licdn.com/dms/image/C560BAQEYCuRj9_iQeg/company-logo_200_200/0/1646392090622?e=1655337600&v=beta&t=TmMxwZNrcJlPHrLxOo-aPWw2eTpRHMTE4-cJrJUg43o,2022-03-15T20:07:49.538Z,https://www.linkedin.com/jobs/view/2921677052/,
" Senior Engineer, Cloud ","Singapore, Singapore",14,98,,2022-03-03T02:53:42.000Z,false,https://careers.kpmg.com.sg/job/Senior-Engineer%2C-Cloud/7501844/,"We invite highly motivated, dynamic professionals to join our growing Information Technology Services team.
Program ConnectA multi-year business transformation program which seeks to connect our front, middle and back offices for operational effectiveness and efficiency. The program aims to alleviate operational challenges and modernize our user experiences through a series of projects spanning process re-engineering, technology & operating model refresh premised predominantly upon a user journey-based approach.
The role involves:Design, build and support cloud infrastructureDesign and build framework for monitoring and managing cloud operations; recommend performance improvement based on demand and utilizationMonitor and optimize the cloud computing demandsPlan, coordinate, and manage cloud related projects
 The ideal candidate should possess:Degree in Computer Science, Information Technology/Security, or Systems EngineeringPreferably 2 years’ relevant experience in cloud environmentExcellent communications skills, the ability to convey information to stakeholders in a way that is meaningful and that achieves the desired outcome.Ability to analyse situations rigorously, logically, and systematicallyExperience in service-lifecycle management products and servicesAbility to contribute in continuous improvement of processes and services.A proven track record ensuring the proper functioning of operational servicesUnderstanding of, and practical experience with, ITIL processes is an advantage.Able to multi-task independently and yet work as a team in a dynamic environment.Strong technical experience with Azure cloud technology (Incl IaC, Azure SQL managed instance, Azure App Gateway, Azure Data Lake/Factory, Azure Kubernetes) would be advantageous.⠀
Only shortlisted candidates will be contacted by KPMG Talent Acquisition team, personal data collected will be used for recruitment purposes only.
At KPMG in Singapore we are committed to creating a diverse and inclusive workplace. We believe that diversity of thought, background and experience strengthens relationships and delivers meaningful benefits to our people, our clients and communities. As an equal opportunity employer, all qualified applicants will receive consideration for employment regardless of age, race, gender identity or expression, colour, marital status, religion, sexual orientation, disability, or other non-merit factors. We celebrate the different talents that our people bring and support every staff member in their journey to achieve personal and professional growth. One of the ways we do this is through Take Charge: Flexi-work, our flexible working framework which enables agile and innovative teams to help deliver our business goals.",false,KPMG Singapore,https://www.linkedin.com/company/kpmg-singapore,,Information Technology,Management Consulting,2022-04-02T02:53:40.000Z,Contract,https://www.linkedin.com/jobs/view/2937643393/,https://media-exp1.licdn.com/dms/image/C560BAQEr09RPxX9Row/company-logo_200_200/0/1617246024693?e=1655337600&v=beta&t=ZnQdoTCjcnms11YZtMc0mhMnHBoDQ7PD7LBEEvOsN4c,2022-03-15T20:07:52.307Z,https://www.linkedin.com/jobs/view/2937643393/,
Cloud Support Specialist,"Singapore, Singapore",1,7,,2022-03-01T01:22:52.000Z,false,https://www.mycareersfuture.gov.sg/job/consulting/cloud-support-specialist-pointstar-5373fc52e470ae6db638c81b6721a100,"To assist with pre-sales activities, including clarifying the project requirements and providing cost estimationTo assist with preparing Sales ProposalTo help prepare project scope of workProject PlanningProject Management
Skills
Cloud computingProject Management and planningEngage client/stakeholders effectively
This position reports to the Technical Head and provides the opportunity to exposure to the emerging cloud computing technology and also hands-on experience in project management.

This position is open for both recent graduates and mid-career individuals (mature and non-mature). Graduates interested in this position should possess a Degree Qualification. Mid-career individuals from any qualification level can apply.",false,POINTSTAR PTE. LTD.,,,Other,,2022-03-31T01:22:52.000Z,Full-time,https://www.linkedin.com/jobs/view/2944513526/,,2022-03-15T20:07:59.731Z,https://www.linkedin.com/jobs/view/2944513526/,
Business Development Sr. Associate (Cloud Solution),"Singapore, Singapore",0,4,,2022-03-11T16:57:59.000Z,false,https://my.jooble.org/external/-925118372218644273?cpc=d0FU&utm_source=affiliate&utm_medium=my_direct,"About Axrail

We are a leading company in providing analytics and machine learning services to help enterprise be more data driven. We are looking for passionate, hardworking, customer-focused and detail-oriented business consultant to be part of our team.

We hire only builders – people who like to invent, enjoy problem-solving and are outcome driven. If you are a builder yourself, we are keen to hear from you!

What will I be doing?
Develop new and long-term relationships with clients in an effort to grow business and help the company expandPossess good analytical and troubleshooting skillsGood knowledge of clouding computing and technologiesDiscover market opportunitiesDrives innovation to ensure products and services developed are different in the market
Do I have what it takes?
A professional with 3-4 year of experience.Customer-focused and strives for high-quality service & continuous improvementGood interpersonal skillProactive and task-driven, results-orientedAbility to multitask in a fast-paced environment, with prioritization and time management skills
If this sounds interesting, we would love to hear from you. Please include whatever info you believe is relevant: resume, GitHub profile, code samples, links to personal projects, etc.

Benefits
Competitive salariesCareer growth opportunitiesFlexible working hourAttractive benefits",false,Axrail Pte Ltd,https://www.linkedin.com/company/axrail-pte-ltd,,"Business Development, Sales",Information Technology & Services,2022-04-10T16:57:59.000Z,Full-time,https://www.linkedin.com/jobs/view/2966355590/,https://media-exp1.licdn.com/dms/image/C560BAQFe5AeKEoCbBw/company-logo_200_200/0/1604475206413?e=1655337600&v=beta&t=j9RGA84Gcg9ZTNBNzFUnom0K851NUQyqmomFYW-ww8Y,2022-03-15T20:08:02.585Z,https://www.linkedin.com/jobs/view/2966355590/,
Project Officer ((Computer Engineering Computer Science/Electronics Engineering/Applied Mathematics),"Singapore, Singapore",0,3,,2022-02-05T23:49:40.000Z,false,https://ntu.wd3.myworkdayjobs.com/en-US/Careers/job/NTU-Main-Campus-Singapore/Project-Officer---Computer-Engineering-Computer-Science-Electronics-Engineering-Applied-Mathematics-_R00008494,"The S-Lab for Advanced Intelligence invites applications for the position of Project Officer.

Key Responsibilities

We are seeking a project officer to join a university-level research centre collaborating with industry. The position is for one year, renewable subject to satisfactory performance. Successful candidates will conduct research and develop advanced deep learning algorithms either for i) 3D vision, ii) neural rendering or iii) point cloud processing. Candidates are expected to have a solid background in relevant areas.

Job Requirements
Bachelor’s degree in Computer Engineering, Computer Science, Electronics Engineering, Applied Mathematics or equivalent.Strong background in machine learning and computer vision/graphics.Strong publication records in machine learning or computer vision/graphics conferences/journals is preferable.Knowledge of scientific or engineering software like PyTorch, TensorFlow, Keras, etc. 
We regret that only shortlisted candidates will be notified.


Hiring Institution: NTU


In line with Singapore’s nationwide Vaccination-Differentiated Safe Management Measures (VDS), employees must be fully vaccinated to return to the workplace, unless certified to be medically ineligible. For Information on VDS, please click here .",false,Nanyang Technological University Singapore,https://www.linkedin.com/school/ntusg/,,Information Technology,Higher Education,2022-04-01T23:49:40.000Z,Full-time,https://www.linkedin.com/jobs/view/2937614118/,https://media-exp1.licdn.com/dms/image/C560BAQFMtLFt_Lfxrw/company-logo_200_200/0/1634620535113?e=1655337600&v=beta&t=OkSUCSo9B54RG2hzj3aZDZOCHpLA55A19b4qDXmlLGo,2022-03-15T20:08:06.001Z,https://www.linkedin.com/jobs/view/2937614118/,
